# This is CartPole simulation from 09.01.2023 at time 03:15:55
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,3.001405,0.26609355,24.186451,-0.9901898,0.13972893,-0.07979492,-0.044799812,-5.1377125,-0.100002944,-1.4251707,-0.07931446,-1.0,0.20013987,0.34421813
0.04,3.0075848,0.3598677,12.644182,-0.9910344,0.13360712,-0.08067657,-0.04300089,-2.0873349,-0.115128145,-0.6483094,-0.07889886,-1.0,0.20013987,-1.4251707
0.06,3.0163312,0.50218624,-1.0813167,-0.992165,0.124934144,-0.081720285,-0.05571751,1.5188466,-0.124281466,0.19756995,-0.078219645,-1.0,0.20013987,-0.6483094
0.08,3.026911,0.645917,19.217552,-0.99343127,0.11443042,-0.08276237,-0.07068983,-4.0415235,-0.11351544,-1.2851009,-0.0772878,-1.0,0.20013987,0.19756995
0.1,3.0390146,0.6193001,1.2286915,-0.99474347,0.10239828,-0.08376181,-0.042233314,0.6712838,-0.09520273,0.0333096,-0.07611435,-1.0,0.20013987,-1.2851009
0.12,3.0521145,0.66993695,17.183088,-0.9959995,0.089358814,-0.084623866,-0.03695076,-3.7333052,-0.072018445,-1.0610166,-0.07471027,-1.0,0.20013987,0.0333096
0.14,3.0668354,0.6958899,-9.21675,-0.997207,0.07468764,-0.08556757,-0.027835816,3.191126,-0.033937946,0.7194046,-0.07308659,-1.0,0.20013987,-1.0610166
0.16,3.0807428,0.775207,-2.2688596,-0.9981492,0.060812276,-0.085997306,-0.035760496,1.1930987,-0.00015144888,0.16883838,-0.07125429,-1.0,0.20013987,0.7194046
0.18,3.0965345,0.7537443,2.6242442,-0.99898505,0.04504292,-0.086691275,-0.019701079,-0.2695124,0.03554026,-0.13331659,-0.06922439,-1.0,0.20013987,0.16883838
0.2,3.1115184,0.7738073,-5.3141565,-0.9995478,0.030069737,-0.08699025,-0.017743623,1.7027433,0.07616921,0.3629569,-0.06700787,-1.0,0.20013987,-0.13331659
0.22,3.12591,0.6483748,-7.770726,-0.99987704,0.015681967,-0.087011606,0.020124763,2.2184465,0.10590601,0.6640689,-0.06461575,-1.0,0.20013987,0.3629569
0.24,3.138709,0.6185777,18.34647,-0.9999958,0.0028835814,-0.086544186,0.02983075,-4.8764277,0.13776696,-1.0840652,-0.06205903,-1.0,0.20013987,0.6640689
0.26,-3.1326444,0.48396358,11.29739,-0.99995995,-0.008948119,-0.085805915,0.065058835,-3.1095982,0.16766986,-0.47874436,-0.059348702,-1.0,0.20013987,-1.0840652
0.28,-3.1235142,0.4075372,-25.133366,-0.99983656,-0.018077493,-0.08437989,0.08271766,6.5247927,0.1928532,2.0253155,-0.056495775,-1.0,0.20013987,-0.47874436
0.3,-3.1158814,0.4077336,-23.067802,-0.9996695,-0.025708377,-0.08262378,0.07833916,5.8996124,0.2106175,1.8422529,-0.05351125,-1.0,0.20013987,2.0253155
0.32,-3.109593,0.29165998,4.7019496,-0.99948806,-0.03199428,-0.080608636,0.10358735,-1.5735872,0.22671,0.07706635,-0.05040613,-1.0,0.20013987,1.8422529
0.34,-3.1037533,0.2943459,16.929913,-0.9992842,-0.037830297,-0.07859855,0.095998056,-4.896647,0.24176504,-0.79980785,-0.04719141,-1.0,0.20013987,0.07706635
0.36,-3.0985014,0.19306709,28.739447,-0.9990717,-0.04307788,-0.076579385,0.11503301,-8.102098,0.254431,-1.5197344,-0.0438781,-1.0,0.20013987,-0.79980785
0.38,-3.094404,0.16736795,-10.780483,-0.9988868,-0.04717116,-0.074420676,0.11297733,2.4143417,0.2669712,1.1167225,-0.040477198,-1.0,0.20013987,-1.5197344
0.4,-3.09217,0.09399049,4.521921,-0.99877894,-0.04940254,-0.07194885,0.1230386,-1.6947466,0.28021517,0.12829217,-0.036999706,-1.0,0.20013987,1.1167225
0.42,-3.0909648,0.10770438,-15.270023,-0.9987187,-0.050606236,-0.06939621,0.10952599,3.5814495,0.28535643,1.3922046,-0.033456627,-1.0,0.20013987,0.12829217
0.44,-3.090565,0.028063914,-8.59755,-0.99869835,-0.051005546,-0.06682721,0.12078202,1.7958535,0.2758851,0.9959079,-0.029858962,-1.0,0.20013987,1.3922046
0.46,-3.0904274,0.019162375,-9.327879,-0.9986913,-0.051142935,-0.06438868,0.11312689,1.9897907,0.2668833,1.0081725,-0.026217712,-1.0,0.20013987,0.9959079
0.48,-3.0914268,-0.0860354,-3.9760945,-0.998742,-0.050144766,-0.06184703,0.13124862,0.5710669,0.2508059,0.7379324,-0.022543881,-1.0,0.20013987,1.0081725
0.5,-3.0938766,-0.18400854,13.173682,-0.9988618,-0.04769795,-0.05911472,0.14779317,-3.9852498,0.2369923,-0.32925746,-0.01884847,-1.0,0.20013987,0.7379324
