# This is CartPole simulation from 09.01.2023 at time 04:54:22
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-2.5613267,-0.56954056,-14.714653,-0.8363169,-0.5482464,-0.13365987,-0.062611304,0.4444448,-0.31637686,-0.4757672,-0.13268565,1.0,0.29279,-0.2619253
0.04,-2.575296,-0.8288306,-0.99864274,-0.8438936,-0.5365106,-0.13485883,-0.068807796,-5.765156,-0.440418,-2.1866229,-0.13209704,1.0,0.29279,-0.4757672
0.06,-2.5933385,-1.0214459,-9.2524605,-0.85343575,-0.5211981,-0.13666904,-0.10260147,-1.7469286,-0.5479748,-1.2581795,-0.13113505,1.0,0.29279,-2.1866229
0.08,-2.6153183,-1.2069122,2.4845958,-0.8646845,-0.50231534,-0.13907678,-0.13528644,-6.806901,-0.5971731,-2.7670166,-0.12981527,1.0,0.29279,-1.2581795
0.1,-2.6404989,-1.3663079,-7.282868,-0.8770576,-0.48038515,-0.14232312,-0.17471904,-2.116206,-0.64335376,-1.6897974,-0.12815328,1.0,0.29279,-2.7670166
0.12,-2.6692712,-1.5610973,0.5558079,-0.89051455,-0.45495477,-0.14612415,-0.19265248,-5.238281,-0.65424395,-2.595122,-0.12616467,1.0,0.29279,-1.6897974
0.14,-2.7020319,-1.7569953,-3.480376,-0.90493864,-0.42554206,-0.15018629,-0.20381218,-3.0926201,-0.65099907,-2.0662344,-0.12386503,1.0,0.29279,-2.595122
0.16,-2.7383244,-1.8877774,-4.550735,-0.91978335,-0.39242652,-0.1545737,-0.23585872,-2.2338202,-0.5747778,-1.9754114,-0.12126993,1.0,0.29279,-2.0662344
0.18,-2.7777045,-2.0881698,-12.415833,-0.93452007,-0.35591048,-0.15933318,-0.23077047,1.4724008,-0.44863707,-0.96911216,-0.11839495,1.0,0.29279,-1.9754114
0.2,-2.8218038,-2.3235972,-18.812288,-0.94930184,-0.3143661,-0.16362199,-0.20298555,4.511673,-0.3156591,-0.036181286,-0.11525567,1.0,0.29279,-0.96911216
0.22,-2.8703508,-2.5235305,-23.722948,-0.9634389,-0.26792806,-0.16738705,-0.18107457,6.9101577,-0.04720393,0.70113736,-0.11186768,1.0,0.29279,-0.036181286
0.24,-2.9244566,-2.8718598,-5.087754,-0.97651845,-0.21543382,-0.17000033,-0.089703165,-0.1014103,0.22388162,-0.6318471,-0.10824656,1.0,0.29279,0.70113736
0.26,-2.984142,-3.1652675,-18.47145,-0.98763025,-0.15680084,-0.17125471,-0.0104190055,5.775296,0.57191104,1.276355,-0.10440789,1.0,0.29279,-0.6318471
0.28,-3.05066,-3.450331,-7.0974,-0.99586844,-0.09080749,-0.17043927,0.07730087,1.9217116,0.9145932,0.7703274,-0.100367256,1.0,0.29279,1.276355
0.3,-3.1229892,-3.80558,-35.14353,-0.99982697,-0.018602403,-0.1677143,0.2053776,13.576776,1.0,4.381579,-0.09614023,1.0,0.29279,0.7703274
0.32,3.0806518,-4.114103,-9.319905,-0.9981437,0.06090318,-0.1622559,0.32989886,4.2841573,1.0,2.720991,-0.091742404,1.0,0.29279,4.381579
0.34,2.996411,-4.2657313,-5.911638,-0.98947966,0.1446721,-0.15473643,0.40954384,3.8089957,1.0,3.0790317,-0.08718936,1.0,0.29279,2.720991
0.36,2.9106653,-4.265388,-7.8617725,-0.97345454,0.22888038,-0.14606889,0.4466243,5.5023727,1.0,3.7857776,-0.08249668,1.0,0.29279,3.0790317
0.38,2.8259015,-4.2056575,3.9485376,-0.950582,0.31047353,-0.13689026,0.4774534,1.6259142,1.0,3.028361,-0.07767994,1.0,0.29279,3.7857776
0.4,2.7430375,-4.0460305,14.231838,-0.92162263,0.38808718,-0.12723061,0.4841527,-1.8544201,1.0,2.217499,-0.072754726,1.0,0.29279,3.028361
0.42,2.6645503,-3.7860458,10.170361,-0.8883568,0.45915374,-0.11779208,0.46422216,0.64285326,1.0,2.8159187,-0.06773661,1.0,0.29279,2.217499
0.44,2.5911088,-3.5236518,13.702217,-0.8522715,0.52309966,-0.108555466,0.45747444,-0.214688,1.0,2.5770097,-0.062641196,1.0,0.29279,2.8159187
0.46,2.5230734,-3.2701023,5.441615,-0.8147379,0.5798294,-0.09939746,0.4689794,4.41355,1.0,3.9070024,-0.057484046,1.0,0.29279,2.5770097
0.48,2.460463,-2.9853992,14.657602,-0.7768619,0.629671,-0.09006223,0.47901693,0.6233276,1.0,2.915515,-0.052280754,1.0,0.29279,3.9070024
0.5,2.4040945,-2.5848489,23.177975,-0.74015313,0.6724383,-0.08070074,0.44140628,-3.2782187,1.0,1.6177489,-0.047046892,1.0,0.29279,2.915515
0.52,2.355064,-2.288107,12.32749,-0.70630693,0.70790577,-0.07164205,0.46875998,3.0504086,1.0,3.5191622,-0.04179805,1.0,0.29279,1.6177489
0.54,2.3120637,-1.9421575,22.684328,-0.6752233,0.7376134,-0.06199636,0.47842944,-2.3704903,1.0,1.9917,-0.03654981,1.0,0.29279,3.5191622
0.56,2.2767477,-1.567037,17.88699,-0.6487581,0.7609947,-0.05251656,0.47981697,0.7674597,1.0,2.8752067,-0.031317748,1.0,0.29279,1.9917
0.58,2.2491467,-1.1326337,28.663065,-0.6275095,0.7786089,-0.043083467,0.45091707,-5.6419992,1.0,0.84596515,-0.02611745,1.0,0.29279,2.8752067
0.6,2.230135,-0.77097285,17.340204,-0.61259425,0.7903975,-0.034124203,0.4719884,1.6193136,1.0,3.0472589,-0.020964496,1.0,0.29279,0.84596515
0.62,2.2181733,-0.4065289,26.659454,-0.6030962,0.79766846,-0.024600634,0.49451518,-4.275235,1.0,1.4165019,-0.015874472,1.0,0.29279,3.0472589
0.64,2.2142115,0.040985502,17.395613,-0.59993124,0.80005157,-0.015070259,0.46482813,1.762016,1.0,3.0416613,-0.010862956,1.0,0.29279,1.4165019
0.66,2.2183664,0.43487045,22.249102,-0.6032502,0.797552,-0.0055902246,0.469882,-1.4356164,1.0,2.131978,-0.0059455307,1.0,0.29279,3.0416613
0.68,2.2310054,0.8810185,15.503988,-0.613282,0.789864,0.003585551,0.43961444,2.7513762,1.0,3.2269666,-0.0011377798,1.0,0.29279,2.131978
0.7,2.2518218,1.2387135,17.9204,-0.62959003,0.77692753,0.012605079,0.4623183,0.97462803,1.0,2.8319783,0.003544716,1.0,0.29279,3.2269666
0.72,2.2802455,1.6307032,21.404676,-0.651416,0.75872076,0.021751953,0.45846906,-1.426206,1.0,2.1413589,0.008086374,1.0,0.29279,2.8319783
0.74,2.3162963,1.9867506,22.08958,-0.6783393,0.7347488,0.030898437,0.46951467,-2.115594,1.0,2.0245066,0.012471613,1.0,0.29279,2.1413589
0.76,2.3598955,2.3902707,22.820719,-0.7097189,0.704485,0.03995387,0.4456107,-2.84812,1.0,1.7378007,0.01668485,1.0,0.29279,2.0245066
0.78,2.4110336,2.76681,14.616897,-0.74480146,0.6672861,0.048756614,0.42855552,1.091137,1.0,2.7975345,0.020710504,1.0,0.29279,1.7378007
