# This is CartPole simulation from 09.01.2023 at time 03:56:46
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,0.99211717,0.55942494,31.356363,0.54691863,0.8371858,-0.058507856,0.053884417,-0.5357067,-0.15750411,-0.19080353,-0.059269764,-1.0,0.18922739,-1.026036
0.04,1.008835,1.1543313,33.393547,0.5328469,0.8462116,-0.057585984,0.026802257,0.2655385,-0.3224212,-0.062347684,-0.058919147,-1.0,0.18922739,-0.19080353
0.06,1.0371397,1.7525282,20.93536,0.50868493,0.86095273,-0.057390526,-0.0034252782,-6.167424,-0.5193501,-2.1032,-0.058346123,-1.0,0.18922739,-0.062347684
0.08,1.0771894,2.3193593,30.97633,0.4738053,0.8806296,-0.05798099,-0.057930194,-1.6638246,-0.71427166,-0.96739066,-0.057559982,-1.0,0.18922739,-2.1032
0.1,1.1284169,2.8610287,27.732399,0.42809105,0.9037356,-0.05986811,-0.1402101,-4.263643,-0.90108883,-2.0940392,-0.05657,-1.0,0.18922739,-0.96739066
0.12,1.1906999,3.4272952,27.72813,0.37101,0.92862886,-0.06345252,-0.22877024,-5.557556,-1.0,-2.8427627,-0.055385463,-1.0,0.18922739,-2.0940392
0.14,1.2644236,4.030668,35.249054,0.30160227,0.9534338,-0.06896952,-0.31852734,-1.3213704,-1.0,-1.8582643,-0.05401565,-1.0,0.18922739,-2.8427627
0.16,1.3512856,4.719914,33.83799,0.21775214,0.9760041,-0.075729765,-0.37243456,-4.433911,-1.0,-2.9454148,-0.052469842,-1.0,0.18922739,-1.8582643
0.18,1.4520872,5.437679,36.882614,0.118430555,0.99296236,-0.08369569,-0.43363243,-2.9788296,-1.0,-2.601274,-0.050757322,-1.0,0.18922739,-2.9454148
0.2,1.5676098,6.1954384,38.500248,0.0031865344,0.99999493,-0.092727885,-0.47358835,-0.6690784,-1.0,-1.8412387,-0.048887372,-1.0,0.18922739,-2.601274
