# This is CartPole simulation from 09.01.2023 at time 03:50:19
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,2.6250052,-0.387315,6.445444,-0.86950976,0.49391577,-0.13816929,-0.0090172365,2.5451305,0.38576555,0.91532195,-0.13709356,1.0,0.30671978,0.77071065
0.04,2.618989,-0.21651977,-2.0337172,-0.8665225,0.499138,-0.13815613,0.022833005,6.6129627,0.5932353,2.1588216,-0.13649064,1.0,0.30671978,0.91532195
0.06,2.6151304,-0.120273665,0.67165226,-0.8645901,0.50247777,-0.13690205,0.0908799,5.3849273,0.7421764,2.156209,-0.1355053,1.0,0.30671978,2.1588216
0.08,2.6131403,-0.078247756,-0.41839296,-0.86358845,0.5041974,-0.1342532,0.18530047,5.926452,0.9055434,2.7530093,-0.13415349,1.0,0.30671978,2.156209
0.1,2.6119244,-0.0067403857,-3.4554102,-0.8629747,0.5052471,-0.1296805,0.2661477,7.3810515,1.0,3.5297468,-0.13245116,1.0,0.30671978,2.7530093
0.12,2.612282,0.0679163,1.8217568,-0.86315536,0.5049384,-0.12355719,0.34562314,4.8748865,1.0,3.235984,-0.13041428,1.0,0.30671978,3.5297468
0.14,2.6144516,0.17464183,18.312313,-0.8642489,0.5030646,-0.11599713,0.40962088,-2.956985,1.0,1.4392582,-0.1280588,1.0,0.30671978,3.235984
0.16,2.6200857,0.39293173,5.4575787,-0.8670694,0.49818733,-0.10779294,0.4200163,3.0581255,1.0,3.1012301,-0.1254007,1.0,0.30671978,1.4392582
0.18,2.62986,0.6330409,16.497637,-0.8718973,0.48968875,-0.0992864,0.41863808,-2.2353013,1.0,1.6773878,-0.122455925,1.0,0.30671978,3.1012301
0.2,2.6444023,0.88734806,11.038348,-0.8789261,0.47695798,-0.09081231,0.4082903,0.17795026,1.0,2.2728677,-0.11924044,1.0,0.30671978,1.6773878
0.22,2.6638744,1.0793266,7.9649253,-0.88804626,0.45975408,-0.08250147,0.4235039,1.3994117,1.0,2.6667655,-0.1157702,1.0,0.30671978,2.2728677
0.24,2.6871378,1.2547871,20.845312,-0.8985005,0.43897253,-0.07390247,0.44191292,-4.7082086,1.0,1.1336561,-0.11206117,1.0,0.30671978,2.6667655
0.26,2.7143307,1.4516443,16.472284,-0.91010374,0.41438046,-0.06517128,0.44542482,-2.9502442,1.0,1.6127926,-0.108129315,1.0,0.30671978,1.1336561
0.28,2.7452307,1.6345416,6.1298847,-0.9224716,0.38606492,-0.056314506,0.44949368,1.3714324,1.0,2.757245,-0.103990585,1.0,0.30671978,1.6127926
0.3,2.7794933,1.8206277,0.033433776,-0.9351552,0.3542382,-0.047300797,0.44584912,3.683182,0.89660525,3.326436,-0.09966095,1.0,0.30671978,2.757245
0.32,2.8165257,1.9392323,4.3134713,-0.94762933,0.31937224,-0.038007393,0.46470013,1.4254919,0.70806295,2.8096251,-0.09515636,1.0,0.30671978,3.326436
0.34,2.8570287,2.1470013,13.266743,-0.95978415,0.28073895,-0.028880708,0.4374478,-2.8044105,0.4637525,1.5719411,-0.09049278,1.0,0.30671978,2.8096251
0.36,2.9026973,2.4477768,12.387551,-0.97159994,0.23662947,-0.020800568,0.36269775,-2.8485045,0.19073813,1.1860948,-0.08568618,1.0,0.30671978,1.5719411
0.38,2.954427,2.731578,27.332888,-0.9825356,0.1860748,-0.014309668,0.28639778,-9.544944,-0.13315575,-0.9059512,-0.0807525,1.0,0.30671978,1.1860948
