# This is CartPole simulation from 09.01.2023 at time 04:16:24
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-1.0370538,-0.16069165,-20.375435,0.50875884,-0.86090904,-0.0010244701,0.022165164,0.28611803,-0.024288524,0.47131583,-0.0013883135,-1.0,0.3054576,0.097301885
0.04,-1.0443482,-0.6136414,-23.827965,0.50246555,-0.86459726,-0.0008586627,-0.008201593,-2.4452424,0.020978253,-0.50474226,-0.0012253355,-1.0,0.3054576,0.47131583
0.06,-1.0604029,-1.0532305,-16.042515,0.4885206,-0.8725524,-0.0010464083,-0.026339708,4.1269245,0.09813299,1.3651419,-0.0009589785,-1.0,0.3054576,-0.50474226
0.08,-1.0847104,-1.4241732,-23.566023,0.46716884,-0.88416815,-0.001112778,0.017029544,-2.00699,0.21044797,-0.31007192,-0.000593557,-1.0,0.3054576,1.3651419
0.1,-1.1168306,-1.8402703,-18.370546,0.43853307,-0.8987151,-0.0005899084,0.027620764,3.00362,0.3680603,1.217105,-0.0001333853,-1.0,0.3054576,-0.31007192
0.12,-1.1570729,-2.234995,-14.582595,0.4020214,-0.9156303,0.00040358258,0.066638954,7.5173974,0.5453002,2.7351313,0.0004172222,-1.0,0.3054576,1.217105
0.14,-1.2049576,-2.5966682,-16.387602,0.35773265,-0.93382406,0.00256055,0.15394251,6.882502,0.73055106,2.904523,0.0010539511,-1.0,0.3054576,2.7351313
0.16,-1.2603123,-2.974193,-18.527008,0.30551955,-0.9521858,0.0063864,0.24586013,5.7847137,0.9367332,2.933094,0.0017724872,-1.0,0.3054576,2.904523
0.18,-1.3234445,-3.382553,-22.806028,0.24483725,-0.9695642,0.011979838,0.32305688,0.78107816,1.0,1.6421648,0.002568516,-1.0,0.3054576,2.933094
0.2,-1.3950387,-3.8258488,-21.704103,0.17485411,-0.98459435,0.018924102,0.37063634,4.479741,1.0,2.9058797,0.003437723,-1.0,0.3054576,1.6421648
