# This is CartPole simulation from 09.01.2023 at time 06:47:18
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-0.96318847,-0.820134,-18.009409,0.5709051,-0.8210161,-0.0047339336,-0.049773153,2.1825383,0.041365962,0.69414556,-0.0037622696,-1.0,0.2831779,-0.76601684
0.04,-0.9833173,-1.2395366,-28.418161,0.5542644,-0.8323406,-0.0056487587,-0.043685023,-4.649726,0.110119805,-1.3257936,-0.0037622696,-1.0,0.2831779,0.69414556
0.06,-1.0124222,-1.6833022,-19.404305,0.5298079,-0.84811765,-0.0068018744,-0.049091928,1.8430424,0.23846228,0.54414755,-0.0037622696,-1.0,0.2831779,-1.3257936
0.08,-1.0493872,-2.055571,-26.985954,0.4981025,-0.8671182,-0.0072912714,0.0033591401,-3.4200416,0.39509976,-0.82723767,-0.0037622696,-1.0,0.2831779,0.54414755
0.1,-1.0943351,-2.4475996,-19.194254,0.45863745,-0.8886235,-0.007034602,0.053304814,3.1514523,0.56130916,1.3390015,-0.0037622696,-1.0,0.2831779,-0.82723767
0.12,-1.1464074,-2.8126976,-21.692537,0.41176403,-0.9112905,-0.0050791977,0.13931596,1.7504066,0.7375928,1.2618583,-0.0037622696,-1.0,0.2831779,1.3390015
0.14,-1.2063805,-3.2254937,-16.663094,0.35640356,-0.93433213,-0.0017590233,0.2024055,7.9729104,0.9403751,3.399716,-0.0037622696,-1.0,0.2831779,1.2618583
0.16,-1.2742869,-3.6226392,-19.545437,0.2921838,-0.9563622,0.0033690003,0.3066112,6.7264867,1.0,3.426319,-0.0037622696,-1.0,0.2831779,3.399716
0.18,-1.3504847,-4.058506,-21.96532,0.2185337,-0.9758294,0.010507737,0.39643326,5.6661515,1.0,3.409425,-0.0037622696,-1.0,0.2831779,3.426319
0.2,-1.4358528,-4.5306854,-23.96732,0.13453439,-0.9909089,0.019134974,0.47151765,4.649268,1.0,3.3012776,-0.0037622696,-1.0,0.2831779,3.409425
0.22,-1.5309676,-5.035463,-25.310179,0.039818205,-0.99920696,0.02896368,0.50827694,4.89082,1.0,3.3755152,-0.0037622696,-1.0,0.2831779,3.3012776
0.24,-1.6363032,-5.553917,-26.237833,-0.06546002,-0.9978552,0.039768476,0.58363307,2.6585982,1.0,2.8260849,-0.0037622696,-1.0,0.2831779,3.3755152
0.26,-1.752117,-6.0790353,-27.038105,-0.18032879,-0.9836064,0.051855236,0.625688,3.4453795,1.0,3.0610883,-0.0037622696,-1.0,0.2831779,2.8260849
0.28,-1.8784256,-6.5986934,-23.255133,-0.30280003,-0.95305413,0.064709365,0.6567073,-1.6580174,1.0,1.4110413,-0.0037622696,-1.0,0.2831779,3.0610883
0.3,-2.0149684,-7.0946994,-22.777718,-0.42971042,-0.90296674,0.07806623,0.6739092,-0.43265018,1.0,1.7165164,-0.0037622696,-1.0,0.2831779,1.4110413
0.32,-2.1612096,-7.5836825,-27.485853,-0.5567044,-0.83071065,0.09173838,0.7036433,4.141395,1.0,3.1151927,-0.0037622696,-1.0,0.2831779,1.7165164
0.34,-2.3174074,-8.090092,-27.199335,-0.6791552,-0.7339947,0.106314436,0.76508677,4.6399918,0.9168087,3.4817142,-0.0037622696,-1.0,0.2831779,3.1151927
0.36,-2.4831514,-8.488074,-3.5661068,-0.79094696,-0.6118847,0.121990345,0.79123074,-5.7778835,0.49594957,0.78699994,-0.0037622696,-1.0,0.2831779,3.4817142
0.38,-2.6536849,-8.564599,11.189668,-0.88331556,-0.46877885,0.13694558,0.6986615,-9.890802,-0.039801516,-0.40641248,-0.0037622696,-1.0,0.2831779,0.78699994
0.4,-2.8238904,-8.399169,21.67136,-0.9499557,-0.31238458,0.14964624,0.5471313,-11.749736,-0.62620366,-1.1505891,-0.0037622696,-1.0,0.2831779,-0.40641248
0.42,-2.9878852,-7.8907094,29.583178,-0.98821026,-0.15310287,0.15854564,0.30248597,-12.741827,-1.0,-2.11092,-0.0037622696,-1.0,0.2831779,-1.1505891
