# This is CartPole simulation from 09.01.2023 at time 06:36:49
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,0.99818534,0.56805015,37.649704,0.5418284,0.84048915,-0.047990527,-0.028095664,4.6930313,0.19665885,0.9776077,-0.047212943,1.0,0.214751,-1.0217898
0.04,1.0158627,1.270485,31.009134,0.5268869,0.8499354,-0.047952395,0.038564947,1.0592873,0.36396712,0.24012661,-0.047212943,1.0,0.214751,0.9776077
0.06,1.0474063,1.9709194,38.026623,0.4998192,0.86612976,-0.046695925,0.10258651,4.8377094,0.5571185,1.7306482,-0.047212943,1.0,0.214751,0.24012661
0.08,1.0930887,2.6650898,40.93348,0.4597446,0.88805115,-0.044115175,0.15965435,6.6222744,0.7426194,2.6270578,-0.047212943,1.0,0.214751,1.7306482
0.1,1.1530796,3.4126952,28.889942,0.40567455,0.9140176,-0.040153284,0.24771358,-1.5989558,0.9134857,0.6546436,-0.047212943,1.0,0.214751,2.6270578
0.12,1.2278426,4.135957,34.02201,0.3362703,0.9417655,-0.034556802,0.3175694,1.6602869,1.0,2.1283565,-0.047212943,1.0,0.214751,0.6546436
0.14,1.3167567,4.8272014,34.14708,0.25131595,0.9679051,-0.02785451,0.35770613,1.3804772,1.0,2.4049187,-0.047212943,1.0,0.214751,2.1283565
0.16,1.4195291,5.521549,32.904873,0.15069103,0.9885809,-0.020362036,0.39866573,-1.3424108,1.0,1.9465544,-0.047212943,1.0,0.214751,2.4049187
0.18,1.5360969,6.207174,34.31911,0.034692433,0.99939805,-0.012189529,0.432295,3.0471702,1.0,3.7251725,-0.047212943,1.0,0.214751,1.9465544
0.2,1.6663667,6.8864727,34.78216,-0.09542495,0.9954366,-0.0035907538,0.42548108,-2.999756,0.9832834,2.02262,-0.047212943,1.0,0.214751,3.7251725
0.22,1.8102852,7.563786,36.335686,-0.23720613,0.9714593,0.0045922436,0.4046686,-4.1118703,0.80554384,1.826222,-0.047212943,1.0,0.214751,2.02262
0.24,1.9679682,8.256127,41.666203,-0.3868119,0.9221586,0.012085899,0.35583922,-7.7416887,0.48925984,0.7187479,-0.047212943,1.0,0.214751,1.826222
0.26,2.140012,8.996529,41.330334,-0.5389716,0.84232396,0.018237164,0.2656596,-6.849139,0.13542038,0.78595495,-0.047212943,1.0,0.214751,0.7187479
0.28,2.3270729,9.795606,45.969658,-0.6862178,0.72739613,0.022467036,0.1413521,-8.9738655,-0.20744306,-0.2770649,-0.047212943,1.0,0.214751,0.78595495
0.3,2.53113,10.643498,47.29773,-0.8193829,0.5732466,0.023716316,-0.014952736,-9.838931,-0.5263641,-1.2529032,-0.047212943,1.0,0.214751,-0.2770649
0.32,2.751935,11.454535,37.194626,-0.9250392,0.37987176,0.021790545,-0.1761075,-7.6503167,-0.78012776,-1.691148,-0.047212943,1.0,0.214751,-1.2529032
0.34,2.9878793,12.123688,23.458336,-0.98820937,0.15310878,0.016759384,-0.32275686,-5.441321,-0.9794031,-2.4108772,-0.047212943,1.0,0.214751,-1.691148
0.36,-3.0502722,12.384877,-4.9547114,-0.99583316,-0.09119355,0.009694455,-0.39248082,0.35987565,-0.9701947,-2.1115754,-0.047212943,1.0,0.214751,-2.4108772
0.38,-2.803079,12.213386,-26.474241,-0.9432493,-0.33208558,0.0016845858,-0.3854173,4.409553,-0.9460904,-1.8326695,-0.047212943,1.0,0.214751,-2.1115754
0.4,-2.5634327,11.64237,-34.484097,-0.83746964,-0.54648393,-0.005367826,-0.3006642,5.2028155,-0.92178446,-1.7083707,-0.047212943,1.0,0.214751,-1.8326695
0.42,-2.3360004,11.011122,-41.99777,-0.69268423,-0.72124094,-0.010793325,-0.23005392,6.93347,-0.87977606,-1.0767643,-0.047212943,1.0,0.214751,-1.7083707
0.44,-2.1221604,10.3135195,-31.18393,-0.52384967,-0.8518107,-0.014694698,-0.16137454,0.82995766,-0.82175785,-2.5046873,-0.047212943,1.0,0.214751,-1.0767643
0.46,-1.9220579,9.617173,-35.931248,-0.34408256,-0.9389394,-0.017512457,-0.11302248,2.7571275,-0.76667345,-1.5186039,-0.047212943,1.0,0.214751,-2.5046873
0.48,-1.7358487,8.929047,-35.811745,-0.16430396,-0.9864098,-0.0196199,-0.09017355,2.7874253,-0.7192506,-1.1257861,-0.047212943,1.0,0.214751,-1.5186039
0.5,-1.5635698,8.232928,-34.713455,0.0072264797,-0.9999739,-0.02121879,-0.08672217,-2.7343082,-0.67409295,-2.5420978,-0.047212943,1.0,0.214751,-1.1257861
0.52,-1.4051292,7.5400877,-37.16119,0.16491036,-0.9863086,-0.022990245,-0.094645984,-5.238952,-0.49756998,-3.0453718,-0.047212943,1.0,0.214751,-2.5420978
0.54,-1.2605847,6.8457756,-31.065405,0.30526018,-0.952269,-0.025152542,-0.121985145,1.763278,-0.34797454,-0.67953056,-0.047212943,1.0,0.214751,-3.0453718
0.56,-1.1291785,6.229823,-25.744944,0.42740262,-0.9040614,-0.027288731,-0.09794508,3.6979938,-0.2326944,0.25510037,-0.047212943,1.0,0.214751,-0.67953056
0.58,-1.0096492,5.6266265,-25.003508,0.5321578,-0.84664524,-0.02893426,-0.09228607,2.295386,-0.13295199,0.03524379,-0.047212943,1.0,0.214751,0.25510037
0.6,-0.90188146,5.116468,-27.070448,0.62013507,-0.78449506,-0.030578608,-0.06465337,0.02120677,-0.056376874,-0.37172467,-0.047212943,1.0,0.214751,0.03524379
0.62,-0.8043003,4.6097965,-15.333678,0.69361544,-0.7203455,-0.031862907,-0.058081612,3.9470131,-0.017982338,0.88686854,-0.047212943,1.0,0.214751,-0.37172467
0.64,-0.7157397,4.1939898,-23.616112,0.75460804,-0.6561758,-0.03272993,-0.033157554,-0.3563548,-0.007237285,-0.15381202,-0.047212943,1.0,0.214751,0.88686854
0.66,-0.6360613,3.747786,-16.862917,0.8044417,-0.59403163,-0.033477694,-0.03778635,1.3042105,-0.010708253,0.33074936,-0.047212943,1.0,0.214751,-0.15381202
0.68,-0.5648812,3.3337119,-26.561892,0.8446522,-0.53531545,-0.034295294,-0.045434512,-2.7343066,-0.041894287,-0.7754794,-0.047212943,1.0,0.214751,0.33074936
0.7,-0.5015529,3.0169625,-12.520771,0.876837,-0.48078775,-0.035241783,-0.033718318,1.3363559,-0.07876535,0.38614547,-0.047212943,1.0,0.214751,-0.7754794
0.72,-0.44391257,2.6461155,-25.478573,0.9030782,-0.42947608,-0.035848856,-0.051029727,-3.3738286,-0.11234257,-0.9392117,-0.047212943,1.0,0.214751,0.38614547
0.74,-0.39419696,2.317701,-3.6647465,0.9233053,-0.38406685,-0.037063606,-0.06556166,2.977742,-0.16833279,0.65588766,-0.047212943,1.0,0.214751,-0.9392117
0.76,-0.35097724,1.9981735,-18.881798,0.93903714,-0.34381562,-0.038625684,-0.08625928,-2.137237,-0.18546507,-0.78333974,-0.047212943,1.0,0.214751,0.65588766
0.78,-0.3136312,1.7224743,-19.80039,0.95121956,-0.30851474,-0.04051549,-0.101286925,-2.7543175,-0.22217312,-1.0214671,-0.047212943,1.0,0.214751,-0.78333974
0.8,-0.28192726,1.4242965,4.539749,0.96052104,-0.27820733,-0.042805668,-0.12974566,4.214546,-0.20703287,0.6251107,-0.047212943,1.0,0.214751,-1.0214671
0.82,-0.25392634,1.3397461,-25.407522,0.96793354,-0.2512063,-0.045043994,-0.10031183,-4.951574,-0.20464455,-1.5970852,-0.047212943,1.0,0.214751,0.6251107
0.84,-0.22853844,1.1470418,2.2416592,0.97399855,-0.2265542,-0.047017496,-0.10827948,2.9565854,-0.19051856,0.37438264,-0.047212943,1.0,0.214751,-1.5970852
0.86,-0.2070558,0.98053294,-14.03203,0.97864044,-0.20557949,-0.049208615,-0.113251194,-2.0313916,-0.17640062,-0.9312867,-0.047212943,1.0,0.214751,0.37438264
0.88,-0.18908356,0.7853235,5.9962735,0.9821769,-0.18795887,-0.051588576,-0.13051477,3.6361332,-0.1271361,0.4178993,-0.047212943,1.0,0.214751,-0.9312867
0.9,-0.17378916,0.6427048,2.6333647,0.98493665,-0.17291567,-0.05398652,-0.13569294,2.4965327,-0.066567756,0.094352126,-0.047212943,1.0,0.214751,0.4178993
0.92,-0.1610874,0.5825912,-8.529019,0.98705345,-0.16039161,-0.056439236,-0.11969979,-0.872209,-0.02463687,-0.6911878,-0.047212943,1.0,0.214751,0.094352126
0.94,-0.14948425,0.5491771,9.522603,0.98884803,-0.14892815,-0.058564596,-0.09839116,4.2422953,0.028601026,0.6987125,-0.047212943,1.0,0.214751,-0.6911878
0.96,-0.13806744,0.5539978,9.385485,0.9904838,-0.1376292,-0.06014505,-0.06830978,4.0838075,0.06244368,0.7942566,-0.047212943,1.0,0.214751,0.6987125
0.98,-0.1258906,0.61944187,-18.234451,0.99208623,-0.12555833,-0.06095301,-0.023025855,-4.0128975,0.08470448,-1.0448376,-0.047212943,1.0,0.214751,0.7942566
1.0,-0.11457666,0.5599569,5.2772894,0.99344325,-0.114326134,-0.06150445,-0.016246935,2.6575282,0.10881536,0.6663178,-0.047212943,1.0,0.214751,-1.0448376
1.02,-0.103213884,0.55890346,6.3129506,0.9946782,-0.10303073,-0.061583024,0.005179511,2.8409457,0.12089353,0.8073654,-0.047212943,1.0,0.214751,0.6663178
1.04,-0.09251799,0.4415842,-14.686356,0.99572325,-0.09238606,-0.06143922,-0.009088603,-3.3071406,0.14414062,-0.81883615,-0.047212943,1.0,0.214751,0.8073654
1.06,-0.08380494,0.4280308,13.526464,0.9964904,-0.08370688,-0.06149431,0.0045746984,4.716541,0.15133634,1.2648455,-0.047212943,1.0,0.214751,-0.81883615
1.08,-0.073903464,0.52031326,-2.230175,0.9972704,-0.07383621,-0.060872477,0.04686728,0.092972815,0.1206115,0.2942092,-0.047212943,1.0,0.214751,1.2648455
1.1,-0.06385946,0.49217102,-4.3016906,0.9979617,-0.06381607,-0.059912026,0.052540906,-0.6003254,0.09243292,0.14023428,-0.047212943,1.0,0.214751,0.2942092
1.12,-0.054169875,0.48981315,5.975351,0.9985332,-0.054143388,-0.05879587,0.063675955,2.2519543,0.064856775,0.90588534,-0.047212943,1.0,0.214751,0.14023428
1.14,-0.04503372,0.4190793,9.111547,0.9989861,-0.045018498,-0.057619248,0.05332316,3.0592933,0.049433824,1.0539382,-0.047212943,1.0,0.214751,0.90588534
1.16,-0.036674675,0.413857,0.47952238,0.99932754,-0.036666453,-0.056482606,0.060038712,0.5028777,0.012639094,0.43672648,-0.047212943,1.0,0.214751,1.0539382
1.18,-0.029298855,0.28704286,-1.9511696,0.99957085,-0.029294664,-0.055478036,0.03033128,-0.2675808,-0.0022140262,0.096250705,-0.047212943,1.0,0.214751,0.43672648
1.2,-0.023979707,0.20502412,3.5826294,0.9997125,-0.023977408,-0.054942414,0.012168273,1.2641563,-0.021307655,0.39184517,-0.047212943,1.0,0.214751,0.096250705
1.22,-0.019957807,0.11782129,5.4683733,0.99980086,-0.019956483,-0.054680675,-0.008415387,1.7634859,-0.02262253,0.4167313,-0.047212943,1.0,0.214751,0.39184517
1.24,-0.017187158,0.16200757,4.629562,0.9998523,-0.017186312,-0.05469597,0.007965637,1.4965907,-0.02998475,0.425924,-0.047212943,1.0,0.214751,0.4167313
1.26,-0.013273001,0.23973106,0.0047709164,0.9999119,-0.013272611,-0.054314606,0.033303346,0.1347901,-0.0657951,0.20148204,-0.047212943,1.0,0.214751,0.425924
1.28,-0.008625722,0.18304783,5.3908257,0.9999628,-0.008625614,-0.053669017,0.019309008,1.6307077,-0.07951431,0.508318,-0.047212943,1.0,0.214751,0.20148204
1.3,-0.0058308677,0.04495228,6.952378,0.999983,-0.0058308346,-0.053516902,-0.018801175,2.0485437,-0.08042472,0.42981508,-0.047212943,1.0,0.214751,0.508318
1.32,-0.0054994156,-0.013492554,-7.9472995,0.99998486,-0.0054993876,-0.054045513,-0.034451906,-2.2218528,-0.07706545,-0.7201831,-0.047212943,1.0,0.214751,0.42981508
1.34,-0.005984692,-0.10347743,-1.5241008,0.9999821,-0.005984656,-0.05478644,-0.059123036,-0.37908483,-0.04927025,-0.37371317,-0.047212943,1.0,0.214751,-0.7201831
1.36,-0.008144554,-0.1310576,22.419746,0.99996686,-0.008144463,-0.055983532,-0.06570336,6.4979105,-0.028734773,1.327568,-0.047212943,1.0,0.214751,-0.37371317
1.38,-0.009156361,0.03135289,0.44276908,0.9999581,-0.009156234,-0.05682178,-0.01748594,0.21703143,-0.027201677,-0.022881202,-0.047212943,1.0,0.214751,1.327568
1.4,-0.009593118,-0.06491996,-0.3579688,0.999954,-0.009592971,-0.057460047,-0.043258153,-0.009260952,-0.0062215272,-0.20259012,-0.047212943,1.0,0.214751,-0.022881202
1.42,-0.009927029,-0.009284241,-6.3260155,0.9999507,-0.009926866,-0.058031764,-0.025392614,-1.7141839,0.0024960611,-0.5463338,-0.047212943,1.0,0.214751,-0.20259012
1.44,-0.010514121,-0.02131618,-3.6826212,0.99994475,-0.010513927,-0.058636878,-0.026849309,-0.9516584,0.020345243,-0.36094716,-0.047212943,1.0,0.214751,-0.5463338
1.46,-0.0111161,-0.0050196815,13.555672,0.9999382,-0.01111587,-0.059205353,-0.02006611,3.9906852,0.043192565,0.91608226,-0.047212943,1.0,0.214751,-0.36094716
1.48,-0.010069907,0.09452831,-0.05805547,0.9999493,-0.010069736,-0.05925884,0.010576164,0.08342993,0.040776398,0.07797852,-0.047212943,1.0,0.214751,0.91608226
1.5,-0.00794276,0.13468263,0.9336815,0.99996847,-0.007942677,-0.058962464,0.023904359,0.34707618,0.043668337,0.2066005,-0.047212943,1.0,0.214751,0.07797852
,,,,,,,,,,,,,,0.2066005
