# This is CartPole simulation from 09.01.2023 at time 06:41:30
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,1.9267981,0.71843284,49.303925,-0.3485295,0.9372978,0.08517461,-0.09428713,-9.227248,-0.8380449,-3.084855,0.086618915,-1.0,0.18862467,-0.24074474
0.04,1.9495245,1.6207983,44.671642,-0.3697391,0.9291356,0.082003534,-0.21811038,-5.8007646,-1.0,-2.568127,0.086618915,-1.0,0.18862467,-3.084855
0.06,1.9902501,2.5371,41.7478,-0.40726164,0.91331154,0.07642252,-0.34818816,-3.8761754,-1.0,-2.5141175,0.086618915,-1.0,0.18862467,-2.568127
0.08,2.04831,3.3424478,30.565407,-0.4595724,0.8881403,0.06887113,-0.40958738,2.1205611,-1.0,-0.88816965,0.086618915,-1.0,0.18862467,-2.5141175
0.1,2.1220136,4.1334105,37.03022,-0.52372456,0.85188764,0.060305644,-0.4676844,-1.9457474,-1.0,-2.2905545,0.086618915,-1.0,0.18862467,-0.88816965
0.12,2.21147,4.8848596,41.492943,-0.5977356,0.8016933,0.050517652,-0.51687664,-4.425473,-1.0,-3.147442,0.086618915,-1.0,0.18862467,-2.2905545
0.14,2.3160129,5.6235065,33.11921,-0.678131,0.73494107,0.039612,-0.57355314,-1.7774801,-0.9836636,-2.5493436,0.086618915,-1.0,0.18862467,-3.147442
0.16,2.4346585,6.267183,32.042538,-0.7603567,0.6495057,0.027702192,-0.6114744,-2.3443067,-0.8118719,-2.841416,0.086618915,-1.0,0.18862467,-2.5493436
0.18,2.5646734,6.7761235,13.771979,-0.838147,0.5454444,0.015353604,-0.62580144,2.1284256,-0.58722776,-1.7099487,0.086618915,-1.0,0.18862467,-2.841416
0.2,2.703218,7.106978,2.300985,-0.9054428,0.42446837,0.0029885888,-0.61272776,3.8401856,-0.3242836,-1.319353,0.086618915,-1.0,0.18862467,-1.7099487
0.22,2.8452451,7.0816293,-41.128025,-0.9564095,0.2920289,-0.008506499,-0.5310021,13.697689,0.0049888194,1.4041135,0.086618915,-1.0,0.18862467,-1.319353
0.24,2.9813616,6.518211,-31.548855,-0.9871904,0.15954627,-0.017238172,-0.34021628,9.522348,0.29894638,0.995897,0.086618915,-1.0,0.18862467,1.4041135
0.26,3.1077995,6.0639024,-17.532898,-0.99942905,0.033786695,-0.022840207,-0.20698082,4.65124,0.5986102,0.2199755,0.086618915,-1.0,0.18862467,0.995897
0.28,-3.061171,5.303475,-44.009785,-0.99676794,-0.08033493,-0.025215147,-0.021068795,10.232634,0.8588882,2.3862846,0.086618915,-1.0,0.18862467,0.2199755
0.3,-2.9621944,4.6293254,-52.53654,-0.9839513,-0.17843747,-0.024048079,0.12332997,11.577729,1.0,3.347364,0.086618915,-1.0,0.18862467,2.3862846
0.32,-2.876637,3.8861377,-27.084488,-0.9651041,-0.26186648,-0.020153038,0.2697412,4.334894,1.0,2.1669726,0.086618915,-1.0,0.18862467,3.347364
0.34,-2.8043103,3.2546833,-41.919563,-0.9436575,-0.33092377,-0.013871715,0.37446988,7.6794887,1.0,3.5139375,0.086618915,-1.0,0.18862467,2.1669726
0.36,-2.7444599,2.7246091,-16.273973,-0.92217374,-0.38677585,-0.005639138,0.44107756,0.2788178,1.0,1.8989303,0.086618915,-1.0,0.18862467,3.5139375
0.38,-2.69379,2.2729692,-37.593708,-0.9014007,-0.43298593,0.0034539504,0.47696027,5.7383833,1.0,3.5013611,0.086618915,-1.0,0.18862467,1.8989303
0.4,-2.6532435,1.767711,-37.109135,-0.8831086,-0.4691686,0.013490846,0.51956743,5.3260236,1.0,3.6048374,0.086618915,-1.0,0.18862467,3.5013611
0.42,-2.6214309,1.3506674,-38.884953,-0.8677388,-0.49702054,0.023931652,0.53076905,5.627501,1.0,3.7470891,0.086618915,-1.0,0.18862467,3.6048374
0.44,-2.6001747,0.8398744,-41.937286,-0.8569788,-0.5153517,0.03519062,0.5639988,6.393173,1.0,4.121167,0.086618915,-1.0,0.18862467,3.7470891
0.46,-2.5879655,0.34649736,-8.544852,-0.850623,-0.525776,0.046746463,0.58943236,-3.5434206,1.0,1.5680144,0.086618915,-1.0,0.18862467,4.121167
0.48,-2.5842872,-0.032510366,-11.761873,-0.8486833,-0.52890134,0.05840147,0.57969403,-2.6275065,1.0,1.768402,0.086618915,-1.0,0.18862467,1.5680144
0.5,-2.5876951,-0.41547498,-17.614569,-0.85048085,-0.52600604,0.06971312,0.5711408,-0.85096943,1.0,2.2072532,0.086618915,-1.0,0.18862467,1.768402
0.52,-2.5999627,-0.8238309,-27.425741,-0.8568695,-0.5155333,0.081220455,0.57174224,2.1622083,1.0,3.021241,0.086618915,-1.0,0.18862467,2.2072532
0.54,-2.6196592,-1.176253,-20.815073,-0.8668568,-0.49855712,0.092549436,0.5591807,0.41766477,1.0,2.4922688,0.086618915,-1.0,0.18862467,3.021241
0.56,-2.647203,-1.6150228,-28.67149,-0.88025844,-0.47449452,0.10389854,0.57631564,2.9317296,0.8880893,3.2439044,0.086618915,-1.0,0.18862467,2.4922688
0.58,-2.6822426,-1.9273788,-8.280023,-0.89634085,-0.4433656,0.11527767,0.56349766,-2.496408,0.6922901,1.7477015,0.086618915,-1.0,0.18862467,3.2439044
0.6,-2.7215996,-2.0269847,-4.838721,-0.9130918,-0.40775412,0.12592942,0.49905866,-3.0142121,0.48913458,1.3250079,0.086618915,-1.0,0.18862467,1.7477015
0.62,-2.7633173,-2.1530836,12.402914,-0.929303,-0.36931825,0.1354733,0.45090127,-7.2199693,0.31243956,0.023119949,0.086618915,-1.0,0.18862467,1.3250079
0.64,-2.8068926,-2.2614188,12.274708,-0.9445089,-0.32848585,0.1439565,0.40699938,-6.6437473,0.16774967,-0.0019937088,0.086618915,-1.0,0.18862467,0.023119949
0.66,-2.851548,-2.1259844,2.8610098,-0.9582311,-0.28599507,0.15136081,0.30818766,-3.6450148,0.044158977,0.3383618,0.086618915,-1.0,0.18862467,-0.0019937088
0.68,-2.894947,-2.1785955,-15.370972,-0.9697369,-0.24415246,0.15725602,0.26823092,1.5507777,-0.07150306,1.5074322,0.086618915,-1.0,0.18862467,0.3383618
0.7,-2.9370358,-1.9901178,-5.9948015,-0.97915107,-0.20313327,0.16182101,0.17487688,-0.46441185,-0.17407544,0.57741594,0.086618915,-1.0,0.18862467,1.5074322
0.72,-2.9754353,-1.7788733,17.139828,-0.9862276,-0.16539389,0.16461796,0.0843392,-5.9885507,-0.26318583,-1.2272645,0.086618915,-1.0,0.18862467,0.57741594
0.74,-3.0090377,-1.5244676,-11.970111,-0.99122745,-0.13216707,0.16552718,-0.00963513,1.7525171,-0.33690283,0.30983734,0.086618915,-1.0,0.18862467,-1.2272645
0.76,-3.038262,-1.3682843,23.268715,-0.9946661,-0.10314698,0.16479698,-0.07222306,-6.879795,-0.40085298,-2.148757,0.086618915,-1.0,0.18862467,0.30983734
0.78,-3.064276,-1.2517306,3.589953,-0.99701256,-0.07723966,0.16284394,-0.11927812,-1.6464422,-0.45259163,-1.0341284,0.086618915,-1.0,0.18862467,-2.148757
0.8,-3.0883849,-1.1625875,-11.963311,-0.9985848,-0.053182688,0.16010328,-0.15441306,2.5083065,-0.49742258,-0.13864098,0.086618915,-1.0,0.18862467,-1.0341284
0.82,-3.110574,-1.0104759,7.450864,-0.99951893,-0.031013673,0.15666749,-0.20080364,-2.1637802,-0.5495679,-1.5220588,0.086618915,-1.0,0.18862467,-0.13864098
0.84,-3.1292093,-0.8835389,4.3059206,-0.99992335,-0.012383057,0.15221234,-0.23686686,-1.1910461,-0.5928401,-1.436919,0.086618915,-1.0,0.18862467,-1.5220588
0.86,3.1375415,-0.8118782,-24.51416,-0.9999918,0.00405111,0.14715265,-0.25557312,6.217461,-0.6331872,0.3496125,0.086618915,-1.0,0.18862467,-1.436919
0.88,3.121392,-0.7420167,2.101972,-0.999796,0.020199267,0.14203617,-0.2706523,-0.31925124,-0.665149,-1.3575445,0.086618915,-1.0,0.18862467,0.3496125
0.9,3.1074636,-0.6243776,-7.117407,-0.99941766,0.034122434,0.13643806,-0.29482207,2.1355214,-0.69256824,-0.8458538,0.086618915,-1.0,0.18862467,-1.3575445
0.92,3.0947022,-0.6198574,25.557299,-0.99890083,0.04687323,0.13067839,-0.28794762,-5.9649367,-0.72237235,-2.8451562,0.086618915,-1.0,0.18862467,-0.8458538
0.94,3.0843337,-0.36399496,6.2776027,-0.9983612,0.057227716,0.12449857,-0.34202105,-1.0135262,-0.7382092,-1.8497549,0.086618915,-1.0,0.18862467,-2.8451562
0.96,3.079469,-0.12791505,10.958238,-0.99807096,0.06208374,0.11715474,-0.38966447,-2.1491475,-0.73939914,-2.360481,0.086618915,-1.0,0.18862467,-1.8497549
0.98,3.0780392,0.0012359434,18.20012,-0.99798113,0.06351071,0.109188125,-0.40982628,-3.9623005,-0.7353309,-2.9128532,0.086618915,-1.0,0.18862467,-2.360481
1.0,3.079978,0.1588342,7.58133,-0.9981024,0.06157569,0.100620866,-0.43720594,-1.3075444,-0.7101032,-2.3757622,0.086618915,-1.0,0.18862467,-2.9128532
1.02,3.0851605,0.25763735,1.2549317,-0.99840814,0.056402214,0.09147781,-0.45047972,0.23413879,-0.67895085,-2.0539436,0.086618915,-1.0,0.18862467,-2.3757622
1.04,3.0899742,0.285724,6.3414636,-0.9986681,0.051595572,0.08265044,-0.44696525,-1.0945334,-0.6409066,-2.3749952,0.086618915,-1.0,0.18862467,-2.0539436
1.06,3.0949116,0.17286187,-7.788903,-0.99891067,0.046664126,0.073994756,-0.40895528,2.41668,-0.6107388,-1.3122855,0.086618915,-1.0,0.18862467,-2.3749952
1.08,3.0963676,-0.020580541,10.685524,-0.99897754,0.045209642,0.06640046,-0.35130614,-2.2458808,-0.59047914,-2.2125003,0.086618915,-1.0,0.18862467,-1.3122855
1.1,3.0960495,-0.07432984,8.611359,-0.9989631,0.045527365,0.059430834,-0.32886547,-1.7197802,-0.566654,-1.9726856,0.086618915,-1.0,0.18862467,-2.2125003
1.12,3.0944226,-0.039913636,0.351739,-0.9988877,0.047152586,0.05297029,-0.32841557,0.37513,-0.5477617,-1.4418591,0.086618915,-1.0,0.18862467,-1.9726856
1.14,3.0939462,-0.07573355,3.1724262,-0.9988651,0.04762841,0.04640469,-0.31007907,-0.32984966,-0.5229817,-1.5316334,0.086618915,-1.0,0.18862467,-1.4418591
