# This is CartPole simulation from 09.01.2023 at time 06:33:11
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-1.8301084,-1.9256833,-78.153946,-0.25641567,-0.9665666,-0.008074259,0.016447335,7.1668653,0.67236745,2.1280937,-0.0075839185,-1.0,0.10813797,-0.025055602
0.04,-1.8820881,-3.3769999,-77.12481,-0.30628854,-0.95193875,-0.0067935083,0.09824967,6.10986,0.84050596,2.0811028,-0.0075839185,-1.0,0.10813797,2.1280937
0.06,-1.9637564,-4.922499,-85.50388,-0.38292456,-0.9237796,-0.0036380775,0.21891035,8.870718,0.88255847,3.3375978,-0.0075839185,-1.0,0.10813797,2.0811028
0.08,-2.0761921,-6.4768295,-77.4547,-0.48415384,-0.8749829,0.0018056728,0.33566007,5.692925,0.80545276,2.7076354,-0.0075839185,-1.0,0.10813797,3.3375978
0.1,-2.2181125,-7.8263946,-58.9312,-0.60304767,-0.7977052,0.009111074,0.3975362,1.4582886,0.6365641,1.5644922,-0.0075839185,-1.0,0.10813797,2.7076354
0.12,-2.3851876,-8.9888525,-17.147877,-0.727308,-0.68631124,0.017372599,0.43490136,-5.529161,0.38368034,-0.31730652,-0.0075839185,-1.0,0.10813797,1.5644922
0.14,-2.570613,-9.622476,1.3292371,-0.84137183,-0.54045665,0.025679504,0.40090555,-6.2253513,0.058792755,-0.52139026,-0.0075839185,-1.0,0.10813797,-0.31730652
0.16,-2.7642298,-9.704,11.902027,-0.9296396,-0.3684702,0.032937795,0.31690264,-5.456855,-0.30061555,-0.44054034,-0.0075839185,-1.0,0.10813797,-0.52139026
0.18,-2.9549706,-9.272708,39.818172,-0.9826366,-0.18554066,0.038216565,0.19841701,-7.4441466,-0.66763467,-1.1953295,-0.0075839185,-1.0,0.10813797,-0.44054034
0.2,-3.1330838,-8.32896,106.05222,-0.9999638,-0.008508731,0.04091512,0.045611918,-15.153723,-1.0,-3.5940108,-0.0075839185,-1.0,0.10813797,-1.1953295
0.22,2.9964862,-7.004244,108.116,-0.9894905,0.14459778,0.040055096,-0.12945177,-14.132488,-1.0,-4.024279,-0.0075839185,-1.0,0.10813797,-3.5940108
0.24,2.869802,-5.5884404,36.481617,-0.9632917,0.2684568,0.03585815,-0.29381925,-2.5724301,-1.0,-1.8074806,-0.0075839185,-1.0,0.10813797,-4.024279
0.26,2.7676585,-4.5035405,43.440998,-0.9308975,0.36528057,0.029100124,-0.39081526,-2.7504857,-1.0,-2.2859414,-0.0075839185,-1.0,0.10813797,-1.8074806
0.28,2.685919,-3.5743432,53.120647,-0.8979648,0.4400673,0.020744272,-0.44888857,-3.6160696,-1.0,-2.785832,-0.0075839185,-1.0,0.10813797,-2.2859414
0.3,2.6215036,-2.727955,46.50388,-0.8677749,0.49695745,0.01154517,-0.48149005,-2.0252616,-1.0,-2.5242634,-0.0075839185,-1.0,0.10813797,-2.785832
0.32,2.5746481,-1.8617215,27.631319,-0.84354585,0.53705716,0.0016829887,-0.50760067,1.5814312,-1.0,-1.6831446,-0.0075839185,-1.0,0.10813797,-2.5242634
0.34,2.545449,-1.0476677,46.67963,-0.8275069,0.5614555,-0.0086940965,-0.51804584,-1.443777,-1.0,-2.5595484,-0.0075839185,-1.0,0.10813797,-1.6831446
0.36,2.5311959,-0.21539879,52.91559,-0.81942064,0.57319266,-0.019010989,-0.5280904,-2.4417677,-1.0,-2.8848493,-0.0075839185,-1.0,0.10813797,-2.5595484
0.38,2.5341191,0.6543983,39.412483,-0.8210927,0.5707948,-0.029609187,-0.5439664,-0.12244704,-1.0,-2.3267808,-0.0075839185,-1.0,0.10813797,-2.8848493
