# This is CartPole simulation from 09.01.2023 at time 06:35:40
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-2.3476276,0.083116956,-18.861908,-0.7010232,-0.7131384,0.11596456,0.07628276,2.9800634,0.25571048,0.8928007,0.11481432,-1.0,0.3612695,0.8328753
0.04,-2.3487697,-0.23687747,-19.539335,-0.7018372,-0.7123374,0.11762076,0.09657763,3.4563704,0.36749375,1.1240691,0.11481432,-1.0,0.3612695,0.8928007
0.06,-2.3561897,-0.5100304,-16.046268,-0.70710343,-0.7071101,0.1196045,0.08565158,1.1266758,0.45335588,0.40331137,0.11481432,-1.0,0.3612695,1.1240691
0.08,-2.369658,-0.88639325,-14.090679,-0.7165625,-0.6975229,0.1217822,0.146676,-0.06736596,0.5136547,0.34371585,0.11481432,-1.0,0.3612695,0.40331137
0.1,-2.3903844,-1.2482152,-21.328777,-0.73086476,-0.6825223,0.12502152,0.20024471,4.9096627,0.5502377,1.9881555,0.11481432,-1.0,0.3612695,0.34371585
0.12,-2.4189527,-1.632463,-22.034489,-0.75006235,-0.6613671,0.12976266,0.27229756,5.517974,0.57348007,2.4732025,0.11481432,-1.0,0.3612695,1.9881555
0.14,-2.4546978,-1.9716034,-25.251469,-0.77321887,-0.6341393,0.13565648,0.31993565,7.705739,0.56740606,3.2776585,0.11481432,-1.0,0.3612695,2.4732025
0.16,-2.4971578,-2.2930071,-12.264944,-0.79943943,-0.60074675,0.14251314,0.36284897,0.04108683,0.53019476,1.3363581,0.11481432,-1.0,0.3612695,3.2776585
0.18,-2.545203,-2.5326443,-7.234305,-0.82736874,-0.5616591,0.14978577,0.3644674,-2.4233685,0.46750283,0.6689441,0.11481432,-1.0,0.3612695,1.3363581
0.2,-2.597981,-2.7655554,-7.972697,-0.85584617,-0.51723045,0.15714198,0.37190506,-1.415726,0.34142813,0.98640275,0.11481432,-1.0,0.3612695,0.6689441
0.22,-2.654403,-2.8973277,-1.843221,-0.883652,-0.4681444,0.164171,0.33346644,-4.166329,0.16210532,0.09519908,0.11481432,-1.0,0.3612695,0.98640275
0.24,-2.712728,-2.934509,2.4758313,-0.9094385,-0.4158385,0.1701495,0.25653675,-5.7712803,-0.021088034,-0.64759636,0.11481432,-1.0,0.3612695,0.09519908
0.26,-2.7712626,-2.9263458,-3.9160368,-0.93220794,-0.3619231,0.1744268,0.16913804,-1.7601902,-0.18185219,0.03665614,0.11481432,-1.0,0.3612695,-0.64759636
0.28,-2.8301373,-2.9608517,10.611543,-0.95188856,-0.30644435,0.17733896,0.117031865,-8.503275,-0.55230296,-1.9042546,0.11481432,-1.0,0.3612695,0.03665614
0.3,-2.888374,-2.87577,8.314116,-0.9681111,-0.25052118,0.17865132,0.017181696,-6.651703,-0.63989234,-1.8387679,0.11481432,-1.0,0.3612695,-1.9042546
0.32,-2.9452045,-2.8071406,1.9739047,-0.98077774,-0.19512819,0.17822967,-0.061782572,-2.8984087,-0.69172287,-1.2009783,0.11481432,-1.0,0.3612695,-1.8387679
0.34,-3.0002947,-2.719419,15.8758545,-0.99003404,-0.14082827,0.17615826,-0.13825883,-9.097846,-0.7780698,-3.082233,0.11481432,-1.0,0.3612695,-1.2009783
0.36,-3.0536277,-2.6194177,9.649182,-0.99613357,-0.087851524,0.1726588,-0.20946342,-5.5102344,-0.86642885,-2.462725,0.11481432,-1.0,0.3612695,-3.082233
0.38,-3.1040626,-2.4045472,6.8594074,-0.99929583,-0.037521288,0.16739835,-0.3255501,-3.6556582,-0.9605938,-2.5030937,0.11481432,-1.0,0.3612695,-2.462725
0.4,3.1326952,-2.2327366,8.296905,-0.9999604,0.008897338,0.16004503,-0.41116723,-3.8916698,-0.98788315,-2.9327679,0.11481432,-1.0,0.3612695,-2.5030937
0.42,3.0893507,-2.0959458,-6.623735,-0.9986357,0.052218195,0.15122987,-0.47112378,3.724618,-1.0,-1.2672496,0.11481432,-1.0,0.3612695,-2.9327679
0.44,3.0477881,-2.0007274,7.3426213,-0.99560356,0.093667,0.14175028,-0.50283027,-2.6135902,-1.0,-2.9854567,0.11481432,-1.0,0.3612695,-1.2672496
0.46,3.0084753,-1.9174973,1.1761677,-0.99115294,0.13272455,0.13154167,-0.5208737,0.7574295,-1.0,-2.192484,0.11481432,-1.0,0.3612695,-2.9854567
0.48,2.970411,-1.8615707,1.7349155,-0.98538417,0.17034678,0.12124271,-0.5181227,0.86282396,-1.0,-2.1256435,0.11481432,-1.0,0.3612695,-2.192484
0.5,2.934559,-1.6940603,9.338599,-0.978645,0.2055577,0.11053013,-0.56272805,-2.5222006,-1.0,-3.1779606,0.11481432,-1.0,0.3612695,-2.1256435
0.52,2.9019742,-1.5602537,4.255964,-0.9714286,0.237332,0.099026345,-0.58425695,0.2991172,-1.0,-2.5439813,0.11481432,-1.0,0.3612695,-3.1779606
0.54,2.871728,-1.4451857,8.634881,-0.963807,0.26660106,0.087313734,-0.5904628,-1.5900564,-1.0,-3.041479,0.11481432,-1.0,0.3612695,-2.5439813
0.56,2.8441582,-1.3284311,4.1019545,-0.9560915,0.2930683,0.07534144,-0.59179103,0.9514623,-1.0,-2.381709,0.11481432,-1.0,0.3612695,-3.041479
0.58,2.8190382,-1.1712184,2.7262487,-0.94842875,0.31699035,0.06333067,-0.6084313,1.9039673,-1.0,-2.2037244,0.11481432,-1.0,0.3612695,-2.381709
0.6,2.7969005,-1.044234,-5.750304,-0.9411795,0.33790696,0.05111124,-0.6051294,6.473848,-1.0,-0.9927804,0.11481432,-1.0,0.3612695,-2.2037244
0.62,2.776835,-0.90465134,15.441467,-0.93421024,0.35672292,0.03923484,-0.6042269,-4.208254,-1.0,-3.7536006,0.11481432,-1.0,0.3612695,-0.9927804
0.64,2.7607994,-0.7229679,4.296852,-0.9283701,0.371657,0.026772834,-0.62136006,1.7040013,-1.0,-2.2922351,0.11481432,-1.0,0.3612695,-3.7536006
0.66,2.7478085,-0.5849041,2.1526248,-0.9234637,0.3836857,0.0142980805,-0.6130937,2.9581084,-1.0,-1.9201311,0.11481432,-1.0,0.3612695,-2.2922351
0.68,2.737424,-0.412053,6.1087346,-0.9194296,0.39325464,0.0020907063,-0.62071574,0.99906826,-1.0,-2.46548,0.11481432,-1.0,0.3612695,-1.9201311
0.7,2.7301917,-0.29231197,4.1895556,-0.9165615,0.39989376,-0.010092448,-0.5987667,2.0808258,-1.0,-2.0747287,0.11481432,-1.0,0.3612695,-2.46548
0.72,2.7256498,-0.14175917,9.750279,-0.9147358,0.40405253,-0.021979978,-0.5917907,-0.7999638,-1.0,-2.7958488,0.11481432,-1.0,0.3612695,-2.0747287
0.74,2.7241566,0.01699365,5.05236,-0.9141314,0.40541798,-0.03374123,-0.58853686,1.6883028,-0.9964625,-2.1269631,0.11481432,-1.0,0.3612695,-2.7958488
0.76,2.7257516,0.17007513,3.3659701,-0.9147769,0.40395942,-0.0453905,-0.5822903,2.5581386,-0.93088067,-1.8694496,0.11481432,-1.0,0.3612695,-2.1269631
0.78,2.7301474,0.28831384,8.816948,-0.9165438,0.3999344,-0.056782212,-0.5583138,-0.35567963,-0.8552123,-2.520869,0.11481432,-1.0,0.3612695,-1.8694496
0.8,2.7374141,0.43375194,2.195122,-0.9194258,0.3932636,-0.06797023,-0.54982054,3.0422158,-0.77889574,-1.5925014,0.11481432,-1.0,0.3612695,-2.520869
0.82,2.7475379,0.6054116,1.8231295,-0.9233599,0.3839356,-0.078975245,-0.5567366,3.1227312,-0.7012562,-1.6083946,0.11481432,-1.0,0.3612695,-1.5925014
0.84,2.7601483,0.6918393,7.6817975,-0.92812794,0.3722614,-0.089645036,-0.52149373,-0.058056775,-0.6096029,-2.2762394,0.11481432,-1.0,0.3612695,-1.6083946
0.86,2.7750862,0.77693665,-2.941211,-0.933585,0.35835615,-0.09994672,-0.48852375,5.276492,-0.51931685,-0.73711544,0.11481432,-1.0,0.3612695,-2.2762394
0.88,2.79064,0.8100222,-1.4436814,-0.93904567,0.34379244,-0.109056614,-0.4318909,4.325212,-0.42842868,-0.7245474,0.11481432,-1.0,0.3612695,-0.73711544
0.9,2.8074367,0.8824083,-0.0353342,-0.9446875,0.32797194,-0.11736297,-0.39887232,3.4163744,-0.34976408,-0.81265277,0.11481432,-1.0,0.3612695,-0.7245474
0.92,2.8250403,0.90929437,-3.3980486,-0.9503143,0.31129202,-0.12471511,-0.34626174,4.9282193,-0.27394456,-0.18282908,0.11481432,-1.0,0.3612695,-0.81265277
0.94,2.842993,0.8783756,-2.921168,-0.9557494,0.2941821,-0.13095413,-0.26826468,4.484486,-0.19703504,0.06134257,0.11481432,-1.0,0.3612695,-0.18282908
0.96,2.8612523,0.9455637,-2.7924976,-0.96096134,0.27668273,-0.13613439,-0.24354391,4.2164674,-0.12674668,0.098348014,0.11481432,-1.0,0.3612695,0.06134257
