# This is CartPole simulation from 09.01.2023 at time 06:42:31
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-0.92521423,-0.566045,-20.231348,0.6016635,-0.7987497,-0.09725151,0.033372663,-2.9442358,0.07159132,-0.40507692,-0.098129846,1.0,0.35597992,1.1043633
0.04,-0.9398135,-0.9167932,-16.980875,0.58993864,-0.8074481,-0.09682233,0.018088687,-0.24771194,0.031145163,0.2969897,-0.098129846,1.0,0.35597992,-0.40507692
0.06,-0.9610558,-1.254979,-13.098192,0.5726547,-0.8197967,-0.096375264,0.015816126,3.169711,-0.05525975,1.2725537,-0.098129846,1.0,0.35597992,0.2969897
0.08,-0.9895448,-1.6240939,-21.240297,0.54907036,-0.83577615,-0.09633413,-0.007559562,-3.452451,-0.17430507,-0.83757234,-0.098129846,1.0,0.35597992,1.2725537
0.1,-1.025628,-2.0206118,-20.009037,0.518562,-0.85504,-0.0969016,-0.05014336,-2.1703374,-0.3406657,-0.7139535,-0.098129846,1.0,0.35597992,-0.83757234
0.12,-1.0697546,-2.4387043,-25.427649,0.48033947,-0.87708265,-0.09838961,-0.108318165,-7.254205,-0.51306385,-2.5995414,-0.098129846,1.0,0.35597992,-0.7139535
0.14,-1.1224294,-2.8636906,-23.314314,0.4334945,-0.9011562,-0.10118466,-0.16865613,-5.1873255,-0.67197526,-2.3647413,-0.098129846,1.0,0.35597992,-2.5995414
0.16,-1.1836354,-3.292607,-24.999546,0.37756106,-0.9259847,-0.1051904,-0.22938322,-7.438402,-0.8353734,-3.4707131,-0.098129846,1.0,0.35597992,-2.3647413
0.18,-1.2533802,-3.7155066,-22.764856,0.31211284,-0.95004505,-0.11034056,-0.27829418,-4.854521,-0.983806,-3.0524824,-0.098129846,1.0,0.35597992,-3.4707131
0.2,-1.3315874,-4.1440754,-21.239378,0.23693413,-0.9715257,-0.1164661,-0.33374098,-2.4641411,-1.0,-2.7339435,-0.098129846,1.0,0.35597992,-3.0524824
0.22,-1.4182149,-4.5565042,-22.289343,0.15199006,-0.98838204,-0.12340327,-0.35328805,-6.054106,-1.0,-4.1349416,-0.098129846,1.0,0.35597992,-2.7339435
0.24,-1.5130708,-4.9689536,-20.451674,0.05769345,-0.99833435,-0.13063267,-0.36560625,0.80371475,-1.0,-2.216019,-0.098129846,1.0,0.35597992,-4.1349416
0.26,-1.6161499,-5.381017,-20.21696,-0.04533803,-0.9989717,-0.13798082,-0.3620771,-3.544466,-1.0,-3.7749228,-0.098129846,1.0,0.35597992,-2.216019
0.28,-1.7274599,-5.7955456,-21.062117,-0.15602352,-0.98775333,-0.14535445,-0.3502676,2.2678888,-1.0,-2.0811298,-0.098129846,1.0,0.35597992,-3.7749228
0.3,-1.8470452,-6.200921,-23.105658,-0.27274865,-0.9620853,-0.15224461,-0.34160647,5.7887187,-0.9098229,-1.1353141,-0.098129846,1.0,0.35597992,-2.0811298
0.32,-1.9748647,-6.628154,-22.808819,-0.39316234,-0.91946906,-0.1586387,-0.2860659,4.7295675,-0.64747494,-1.3940173,-0.098129846,1.0,0.35597992,-1.1353141
0.34,-2.1112874,-7.0563135,-24.918268,-0.5145571,-0.85745615,-0.16377774,-0.2211846,6.748559,-0.34027755,-0.6351003,-0.098129846,1.0,0.35597992,-1.3940173
0.36,-2.256854,-7.5352063,-25.092535,-0.6334918,-0.7737494,-0.16702698,-0.101805255,6.9144735,0.026602302,-0.14663884,-0.098129846,1.0,0.35597992,-0.6351003
0.38,-2.412115,-8.050119,-36.07311,-0.7455227,-0.66648024,-0.16776887,0.04808083,14.283332,0.39288607,2.5866365,-0.098129846,1.0,0.35597992,-0.14663884
