# This is CartPole simulation from 17.02.2023 at time 16:05:31
# Done with git-revision: 5038d32efe89cd5b2f9f71b4db320f72139eed6e
#
# Length of experiment: 360 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m_pole: 0.087
# m_cart: 0.23
# L: 0.1975
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.5
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,Q_applied,u,target_position,target_equilibrium,L,Q_update_time,D_angle_sin,D_angle_cos,D_angleD,D_position,D_positionD
1.48,2.9072716,-5.6395664,6.346683,-0.9726722,0.23218262,0.06947235,-0.00059316563,0.7078153,-0.10568769,0.1734748,0.45450395,0.06848487,-1.0,0.1975,0.017517041,5.331563,1.5909389,9.224686,0.0041723293,0.42157257
1.5,2.7959368,-5.455073,23.048141,-0.9408535,0.33881378,0.0695558,0.007838277,-2.8338223,-0.110775985,-0.12026401,-0.3150917,0.06974776,-1.0,0.1975,0.016864832,4.8337235,2.0329525,23.320005,-0.015812382,-2.4929376
1.52,2.6910121,-4.988673,31.474752,-0.90019447,0.43548816,0.06923955,-0.042020425,-4.3808637,-0.110634126,-0.34966025,-0.9161098,0.0710115,-1.0,0.1975,0.017517624,4.1382027,2.248331,30.431156,-0.077920854,-3.7384784
1.54,2.5967867,-4.3800507,25.299057,-0.8552279,0.51825213,0.067681134,-0.11678992,-1.7706432,-0.098670214,-0.2197614,-0.57577485,0.07227205,-1.0,0.1975,0.016976334,3.4569118,2.2962055,25.521708,-0.131295,-1.5085078
1.56,2.5137622,-3.869617,36.797646,-0.8093038,0.5873903,0.065055236,-0.14696005,-4.783675,-0.08874394,-0.5933557,-1.5545919,0.0735254,-1.0,0.1975,0.016629709,2.7947583,2.1838706,35.16232,-0.18586275,-4.031008
1.58,2.4428105,-3.166367,-5.057102,-0.7656262,0.64328575,0.061337963,-0.2275806,10.0419855,-0.082195096,0.8175727,2.1420405,0.074767515,-1.0,0.1975,0.016499417,2.368378,2.1220107,0.6340033,-0.14540529,8.557283
1.6,2.3792007,-3.153687,42.22169,-0.723186,0.69065326,0.05842986,-0.056435104,-5.94202,-0.08383437,-0.5763875,-1.5101353,0.07599439,-1.0,0.1975,0.017305084,1.9601245,1.9792397,40.0281,-0.10480071,-5.016146
1.62,2.3234818,-2.3531258,28.818485,-0.68360126,0.7298557,0.056333847,-0.15675794,-0.57745075,-0.07737842,-0.19955924,-0.5228452,0.077201985,-1.0,0.1975,0.016833832,1.3984425,1.557143,28.947231,-0.16125008,-0.44986424
1.64,2.2816203,-1.7741817,25.505327,-0.6524584,0.75782454,0.05310885,-0.16575521,1.1397951,-0.07172193,-0.03908891,-0.10241294,0.078386284,-1.0,0.1975,0.016576707,0.98719096,1.1830013,26.19157,-0.15616879,1.0171766
1.66,2.2508032,-1.2503508,34.631226,-0.6287984,0.77756834,0.049985476,-0.1454117,-2.343228,-0.062088765,-0.3974666,-1.0413624,0.07954327,-1.0,0.1975,0.016569043,0.58568174,0.7383771,33.944164,-0.16455498,-1.9914259
