# This is CartPole simulation from 17.02.2023 at time 15:25:59
# Done with git-revision: 5038d32efe89cd5b2f9f71b4db320f72139eed6e
#
# Length of experiment: 360 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m_pole: 0.087
# m_cart: 0.23
# L: 0.1975
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.5
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,Q_applied,u,target_position,target_equilibrium,L,Q_update_time,D_angle_sin,D_angle_cos,D_angleD,D_position,D_positionD
0.22,1.9196806,8.092533,37.808678,-0.3418495,0.9397547,-0.12204361,-0.32616308,-2.5012033,-0.51084715,-0.40806237,-1.0691234,-0.095915146,-1.0,0.1975,0.01611175,-3.534613,-7.64264,37.29144,-0.3485166,-2.463477
0.24,2.0882885,8.838362,43.746487,-0.49470228,0.8690625,-0.12901394,-0.3754326,-6.312891,-0.36824483,-0.8601739,-2.2536554,-0.09242238,-1.0,0.1975,0.015669625,-5.2757545,-7.5524764,42.434177,-0.42923325,-5.7435794
0.26,2.2728038,9.687045,20.263948,-0.6457518,0.7635474,-0.1375986,-0.49030417,3.1177354,-0.19976783,0.04028462,0.1055457,-0.088724114,-1.0,0.1975,0.015644625,-7.0631227,-6.8519497,17.750492,-0.4633901,2.9309077
0.28,2.4699345,10.042055,1.8124688,-0.78279084,0.6222849,-0.14686641,-0.43168598,7.0021553,-0.006402729,0.48212698,1.2631726,-0.08483607,-1.0,0.1975,0.016109042,-8.434489,-5.4208517,-1.0835165,-0.37083232,6.619949
0.3,2.6707976,10.020385,-14.940672,-0.89120793,0.453595,-0.15428306,-0.29928693,9.244028,0.20665637,0.7849387,2.0565393,-0.08077397,-1.0,0.1975,0.01559425,-9.18311,-3.5835629,-17.229479,-0.21915084,8.682929
0.32,2.8682692,9.675796,-0.39439923,-0.9628791,0.269933,-0.15866607,-0.12562852,2.7117853,0.43853083,0.2626292,0.6880885,-0.07655354,-1.0,0.1975,0.015979,-9.4834385,-1.694726,-4.799459,-0.09969319,2.9926844
0.34,3.061242,9.579806,-7.7597375,-0.99677366,0.080264114,-0.16065994,-0.0657748,2.700117,0.6512715,0.20452556,0.53585696,-0.0721905,-1.0,0.1975,0.01570354,-9.47189,0.13754956,-11.95597,-0.0399865,2.961815
0.36,-3.0322008,9.340687,-52.62103,-0.99402267,-0.1091738,-0.16145967,-0.006538467,12.726041,0.838475,1.1223446,2.9405427,-0.06770058,-1.0,0.1975,0.01566229,-8.699705,1.7476158,-49.26977,0.099691845,11.1940365
0.38,-2.8544972,8.355292,-28.768734,-0.9590704,-0.28316775,-0.15946583,0.21734205,4.8758926,0.99776417,0.67504805,1.7686259,-0.063099496,-1.0,0.1975,0.016223665,-7.543329,2.9087021,-29.273733,0.25876224,4.4147496
0.4,-2.6926265,7.7698174,-48.243675,-0.9008963,-0.4340344,-0.15429059,0.3056371,9.249947,1.0,1.2187402,3.1930993,-0.058402974,-1.0,0.1975,0.015558792,-6.3672633,3.666896,-44.886154,0.3814321,7.890129
0.42,-2.5455408,6.872095,-42.78186,-0.82755846,-0.56137955,-0.14666195,0.46343952,6.8379087,1.0,1.2650198,3.3143516,-0.05362674,-1.0,0.1975,0.015446125,-5.1270638,3.9877782,-40.489105,0.5191472,5.775833
0.44,-2.4155428,6.0623126,-41.38297,-0.74780285,-0.6639209,-0.136279,0.57895625,5.7451606,1.0,1.3862008,3.631846,-0.048786514,-1.0,0.1975,0.015095583,-4.038093,4.0192103,-39.4959,0.62548596,4.804585
0.46,-2.3015332,5.272394,-51.598133,-0.6674186,-0.7446828,-0.123769276,0.675048,9.297703,1.0,1.992342,5.219936,-0.043898024,-1.0,0.1975,0.015237541,-3.0442564,3.7457561,-47.90976,0.7504504,7.799129
0.48,-2.2049594,4.3142,-22.39516,-0.59250355,-0.80556786,-0.10876028,0.8310304,-3.4902725,1.0,0.905334,2.371975,-0.038976993,-1.0,0.1975,0.015694583,-2.2919135,3.3998291,-24.43875,0.8018571,-3.0865116
0.5,-2.1229322,3.8254247,-38.812843,-0.5245069,-0.85140616,-0.09272313,0.76930016,3.4561286,0.9741353,1.6035409,4.201277,-0.03403914,-1.0,0.1975,0.015637085,-1.7212765,3.0250087,-37.923206,0.79707056,2.851796
0.52,-2.0533094,3.0669613,-22.01981,-0.4640068,-0.88583165,-0.076781735,0.826336,-6.327671,0.85741657,0.61718345,1.6170206,-0.029100195,-1.0,0.1975,0.015692335,-1.2523805,2.5666945,-24.27051,0.7735903,-5.563707
0.54,-1.9961828,2.5815501,-43.268005,-0.41267282,-0.9108793,-0.061309896,0.71506166,5.8657174,0.7326848,1.8546443,4.859168,-0.024175879,-1.0,0.1975,0.01570925,-0.86356187,2.0233934,-41.83668,0.76298654,4.983859
0.56,-1.9521799,1.7448173,-22.64904,-0.372205,-0.92815053,-0.04605018,0.81473875,-8.506861,0.603518,0.38023955,0.99622756,-0.019281913,-1.0,0.1975,0.0155905,-0.54754966,1.4282583,-24.687397,0.7439586,-7.453252
0.58,-1.9215864,1.2510698,-33.11394,-0.34363985,-0.9391015,-0.031171022,0.66567385,-1.4863945,0.48470035,0.9478234,2.483297,-0.014434025,-1.0,0.1975,0.01531775,-0.31833285,0.8962658,-33.455685,0.65309095,-1.3388726
0.6,-1.9025637,0.5819547,-36.808994,-0.3257145,-0.9454682,-0.018109176,0.63889635,1.2573112,0.36704135,1.2345788,3.2345965,-0.009647936,-1.0,0.1975,0.015139167,-0.08141704,0.23828469,-36.600426,0.64922196,1.079918
0.62,-1.8975275,-0.15005308,-27.425447,-0.3209488,-0.9470965,-0.00512475,0.6604947,-6.4396553,0.27257565,0.36548832,0.9575794,-0.00493937,-1.0,0.1975,0.016273584,0.13054323,-0.38019007,-28.343084,0.6070899,-5.607649
0.64,-1.905567,-0.71691424,-35.140644,-0.3285526,-0.94448566,0.0070170355,0.5483418,-0.0038665289,0.19429415,0.9189474,2.4076421,-0.00032405098,-1.0,0.1975,0.015506292,0.34939873,-0.97194564,-35.074512,0.54851466,0.037076995
0.66,-1.9262242,-1.4184059,-33.40557,-0.34799156,-0.9374977,0.01798735,0.54908335,-1.0902991,0.14316276,0.7791413,2.0413501,0.0041822973,-1.0,0.1975,0.015366583,0.62586725,-1.6011671,-33.42705,0.5403792,-0.88572884
0.68,-1.9606087,-2.0869462,-33.961906,-0.38001487,-0.92498034,0.028794924,0.5313688,-0.26417854,0.10082816,0.82439137,2.1599052,0.008563951,-1.0,0.1975,0.015331375,0.9615192,-2.1898813,-33.81947,0.5296637,-0.13953461
0.7,-2.0084467,-2.763335,-21.14394,-0.42381245,-0.90575,0.039388187,0.5285781,-7.7328954,0.07318395,-0.07741361,-0.20282365,0.012805186,-1.0,0.1975,0.015619667,1.3319167,-2.6401706,-21.852116,0.4647536,-6.6787567
0.72,-2.0675976,-3.2003782,-26.84212,-0.47661597,-0.8791116,0.04868328,0.3950027,-3.1662724,0.057807475,0.1930981,0.505917,0.01689028,-1.0,0.1975,0.015875624,1.7436104,-2.9675155,-26.92547,0.36922282,-2.6703963
0.74,-2.1364481,-3.738887,-14.884284,-0.5359662,-0.8442394,0.056067728,0.34159482,-8.037934,0.036799118,-0.48033446,-1.2584763,0.02080351,-1.0,0.1975,0.015757957,2.2027662,-3.1894119,-15.651372,0.2751681,-6.9589443
0.76,-2.2139904,-4.051914,-19.38373,-0.5997544,-0.80018413,0.061571084,0.20241606,-4.479284,0.022445716,-0.33583847,-0.87989676,0.024529148,-1.0,0.1975,0.015673209,2.6752975,-3.2715561,-19.54574,0.16556957,-3.8481534
0.78,-2.2985384,-4.4428287,-30.386868,-0.66518545,-0.74667823,0.06488247,0.12545307,1.1148827,0.0050039645,0.13407515,0.35127687,0.028051475,-1.0,0.1975,0.015909208,3.2941573,-3.364422,-29.237497,0.1350944,1.0396587
0.8,-2.3927453,-5.02758,0.09868718,-0.732474,-0.68079495,0.067584366,0.14624628,-9.053477,-0.0015798388,-0.9415246,-2.4667945,0.031354766,-1.0,0.1975,0.015896875,3.8521476,-3.234908,-0.929738,0.07096536,-7.9228415
0.82,-2.4933932,-5.0461745,-34.704674,-0.7971721,-0.6037521,0.06900367,-0.012210394,4.1264734,0.0025318712,0.19477971,0.5103228,0.034423295,-1.0,0.1975,0.015403542,4.42418,-2.9928355,-31.944353,0.021963215,3.5784156
0.84,-2.6002717,-5.685061,-16.943138,-0.8570288,-0.51526856,0.069442935,0.05935785,-0.5955171,-0.008064495,-0.1684323,-0.44129258,0.037241343,-1.0,0.1975,0.01563125,5.158235,-2.7054048,-15.1071005,0.05390745,-0.61843044
0.86,-2.716831,-5.9872036,-18.405369,-0.911137,-0.41210365,0.07052109,0.046989217,0.9780332,-0.023297708,-0.0029774923,-0.0078010294,0.039793182,-1.0,0.1975,0.015608375,5.7331753,-2.1801732,-15.517298,0.054188497,0.6785679
0.88,-2.8395822,-6.2975492,-22.852608,-0.9547404,-0.29744026,0.071604855,0.06056056,3.3428898,-0.04197947,0.29427037,0.77098835,0.04206309,-1.0,0.1975,0.015340958,6.2932625,-1.5215322,-18.337435,0.086807914,2.6357386
0.9,-2.9691644,-6.6642976,-24.51423,-0.985171,-0.17157513,0.07334101,0.11327528,4.942518,-0.06837023,0.5958774,1.5611987,0.044035345,-1.0,0.1975,0.01547575,6.810229,-0.7101611,-18.493233,0.15212154,3.9100013
0.92,-3.106215,-7.034163,27.690153,-0.9993743,-0.035370275,0.07638345,0.19147547,-7.541097,-0.103642,-0.39380628,-1.0317724,0.04569422,-1.0,0.1975,0.016048709,6.781283,0.2206268,26.764608,0.1282153,-6.6952844
0.94,3.0411687,-6.4988713,13.253146,-0.99496174,0.10025525,0.07894775,0.0575699,-2.4241483,-0.13566203,-0.07424263,-0.19451568,0.047023997,-1.0,0.1975,0.015584417,6.2811623,1.0403136,14.836874,0.036409903,-2.2992406
0.96,2.913748,-6.202134,36.127945,-0.9741555,0.22587837,0.07967595,0.011585133,-7.3988056,-0.15832984,-0.5863133,-1.5361408,0.048008945,-1.0,0.1975,0.01605075,5.6450887,1.6644981,34.002903,-0.049477715,-6.3904595
0.98,2.7959723,-5.5220747,12.929512,-0.94086546,0.33878037,0.078686394,-0.11622431,-0.0010540473,-0.18433249,-0.06419684,-0.16819571,0.048633344,-1.0,0.1975,0.015736958,4.966791,2.0973554,15.058889,-0.11696305,-0.12770568
1.0,2.6880908,-5.220897,31.954191,-0.8989184,0.4381161,0.076347135,-0.11877842,-4.4950933,-0.20898888,-0.49342343,-1.2927693,0.048881467,-1.0,0.1975,0.015782166,4.3259377,2.3795538,30.90592,-0.15562862,-3.8381047
1.02,2.5893066,-4.6027794,41.593727,-0.85132736,0.5246348,0.073234566,-0.19554044,-6.7416825,-0.21382682,-0.8665775,-2.270433,0.04892221,-1.0,0.1975,0.015962334,3.5135005,2.3765616,38.975266,-0.25042507,-5.691621
1.04,2.5044456,-3.8232749,28.45754,-0.8037962,0.5949047,0.06822607,-0.30937275,-1.9932623,-0.2219734,-0.597374,-1.5651199,0.049055543,-1.0,0.1975,0.015860375,2.7898607,2.223145,28.30905,-0.32553536,-1.6696097
1.06,2.4330842,-3.2570944,29.47753,-0.7593333,0.6507019,0.06171537,-0.3427649,-1.7536982,-0.20667708,-0.6441597,-1.6876982,0.049282234,-1.0,0.1975,0.015714584,2.2129843,2.014323,29.285118,-0.35690728,-1.4557631
1.08,2.373226,-2.671389,8.572481,-0.71904665,0.6949618,0.054577187,-0.37188032,6.3960013,-0.18664998,0.1697681,0.4447924,0.04959826,-1.0,0.1975,0.0158815,1.8050002,1.8367696,11.968445,-0.31927946,5.4971046
1.1,2.3217158,-2.4320204,20.437674,-0.6823113,0.73106176,0.048191603,-0.26193833,2.6749969,-0.16608547,-0.03342238,-0.08756664,0.049999602,-1.0,0.1975,0.015516959,1.4909937,1.6710297,21.96,-0.23973905,2.334977
1.12,2.276922,-1.9928209,18.383806,-0.64889073,0.7608816,0.043396827,-0.21523884,4.087243,-0.13568747,0.20070946,0.52585876,0.05048224,-1.0,0.1975,0.015387166,1.153649,1.4036281,20.264788,-0.18140113,3.5520587
1.14,2.2405822,-1.5875255,11.130965,-0.6208182,0.78395456,0.039768808,-0.14419773,7.703605,-0.11662187,0.7278261,1.9069043,0.051042143,-1.0,0.1975,0.01574875,0.8959868,1.1662703,14.136793,-0.08056488,6.667898
1.16,2.211167,-1.3047899,35.11436,-0.5974928,0.8018743,0.03815751,-0.010839888,-2.2785392,-0.10331795,-0.14887302,-0.39004728,0.051675294,-1.0,0.1975,0.01597971,0.5849307,0.8014925,34.481327,-0.02943988,-1.9338559
1.18,2.191322,-0.61516404,35.39231,-0.581463,0.8135729,0.037568714,-0.04951697,-2.2871196,-0.08504641,-0.2298926,-0.6023186,0.052377667,-1.0,0.1975,0.015773334,0.17386886,0.24482784,34.727272,-0.06832521,-1.9663217
1.2,2.1853163,0.07938486,33.439484,-0.5765664,0.8170503,0.036202203,-0.0888436,-1.3729937,-0.06684005,-0.20139484,-0.52765447,0.053145245,-1.0,0.1975,0.015797708,-0.21908602,-0.3079924,32.99989,-0.10023313,-1.1988477
1.22,2.1928756,0.739382,14.279627,-0.58272624,0.81266856,0.034197543,-0.11282053,7.2095933,-0.055417333,0.7243887,1.8978983,0.053974003,-1.0,0.1975,0.015897125,-0.5179082,-0.7090426,16.124853,-0.053255685,6.2395177
1.24,2.2104368,1.0618788,26.597944,-0.5969071,0.8023104,0.03313243,0.011969712,1.425833,-0.048327543,0.30436152,0.7974272,0.054859918,-1.0,0.1975,0.01621725,-0.7909604,-1.0347227,26.801624,0.02360458,1.2065202
1.26,2.2364857,1.5979108,54.08417,-0.6176015,0.7864912,0.03360452,0.036100093,-10.605441,-0.04377896,-0.98522294,-2.581284,0.055798963,-1.0,0.1975,0.016405625,-1.3103646,-1.5994713,51.00319,-0.05208389,-9.285022
1.28,2.2778425,2.6179736,19.332785,-0.6495909,0.76028395,0.032562844,-0.14960016,3.5858386,-0.03529176,0.2780297,0.7284378,0.056787122,-1.0,0.1975,0.015892543,-1.8737215,-2.072822,19.78019,-0.12013523,3.0742247
1.3,2.3337333,3.013577,27.09981,-0.6910473,0.72280955,0.030160142,-0.08811573,-0.12932296,-0.035399184,-0.010204311,-0.026735295,0.05782037,-1.0,0.1975,0.015447541,-2.323601,-2.2772257,26.434671,-0.08945607,-0.16048805
1.32,2.398814,3.542273,41.93935,-0.73659205,0.6763373,0.028371012,-0.09132551,-6.0558605,-0.01591017,-0.64072776,-1.6787066,0.058894683,-1.0,0.1975,0.015789708,-2.9771535,-2.5266194,39.32799,-0.14178906,-5.316838
1.34,2.4769292,4.328832,41.110863,-0.7871244,0.6167943,0.025535233,-0.19766216,-6.14654,0.0046418514,-0.81553125,-2.1366918,0.06000604,-1.0,0.1975,0.0155625,-3.8151689,-2.7112749,37.979305,-0.24869595,-5.3597403
1.36,2.5705721,5.0884175,8.935492,-0.84134984,0.540491,0.020561319,-0.30485687,3.417329,0.018196085,-0.00047313422,-0.0012396117,0.06115042,-1.0,0.1975,0.015384459,-4.4830885,-2.56302,8.417805,-0.2762211,3.0341601
1.38,2.6738985,5.2567735,17.716845,-0.8926102,0.4508293,0.015036902,-0.24417372,-0.35769764,0.042513594,-0.3024084,-0.79230994,0.062323797,-1.0,0.1975,0.0162,-4.9466343,-2.171435,15.564552,-0.2465678,-0.20178576
1.4,2.781996,5.568064,-3.6457822,-0.93603885,0.3518967,0.010105551,-0.24820943,4.627104,0.07342845,0.15712082,0.41165653,0.06352215,-1.0,0.1975,0.01534875,-5.2770805,-1.6570405,-3.927473,-0.20922479,4.143631
1.42,2.892675,5.489515,-20.663664,-0.96917963,0.24635519,0.0059210593,-0.16533689,8.02566,0.104992844,0.5873767,1.538927,0.064741455,-1.0,0.1975,0.015274166,-5.2084646,-1.0330149,-19.057583,-0.09849488,7.041709
1.44,2.9989238,5.1083612,-6.125103,-0.98984003,0.14218538,0.003951152,-0.024502011,2.963567,0.13387458,0.29853225,0.78215444,0.06597769,-1.0,0.1975,0.016102916,-5.0259476,-0.46457693,-6.840021,0.0006779802,2.6916757
1.46,3.099914,4.971561,-16.98009,-0.99913156,0.041666515,0.0039647114,0.02933145,4.8120165,0.15699074,0.53111017,1.3915086,0.06722684,-1.0,0.1975,0.01593,-4.819945,0.031524926,-16.429821,0.06948052,4.23581
1.48,-3.086833,4.642965,-24.127619,-0.99850106,-0.054732293,0.0053543206,0.11404756,5.75776,0.17689973,0.7385467,1.9349923,0.06848487,-1.0,0.1975,0.01583075,-4.4107575,0.4385386,-22.67022,0.16167529,4.994208
1.5,-2.998154,4.189561,-4.897685,-0.9897303,-0.14294736,0.008587823,0.21393162,-0.17534742,0.18945284,0.32002532,0.8384663,0.06974776,-1.0,0.1975,0.015962167,-4.063623,0.7595844,-6.8007536,0.21314502,-0.033722106
1.52,-2.9154503,4.053546,-23.779938,-0.9745386,-0.22421974,0.0128507195,0.21325718,4.108074,0.20311974,0.7091592,1.8579971,0.0710115,-1.0,0.1975,0.015572625,-3.710065,1.0052154,-22.849499,0.24713558,3.544916
1.54,-2.8385549,3.5965564,-11.728627,-0.95443434,-0.29842097,0.017793426,0.28415543,0.11388959,0.20843634,0.43238673,1.1328532,0.07227205,-1.0,0.1975,0.015594666,-3.2864184,1.1546891,-13.002587,0.28544384,0.15947238
1.56,-2.7688735,3.336505,17.9557,-0.9313406,-0.36414927,0.023502298,0.28734487,-8.964695,0.205438,-0.47843015,-1.253487,0.0735254,-1.0,0.1975,0.015246834,-3.178141,1.3712784,11.400046,0.214754,-7.499942
1.58,-2.6996322,3.564507,-33.779823,-0.90391487,-0.4277124,0.0277974,0.13734528,5.141671,0.20407909,0.6362666,1.6670184,0.074767515,-1.0,0.1975,0.015307,-2.9088495,1.494728,-31.89941,0.17933276,4.3637524
1.6,-2.6342123,2.9265194,-42.99994,-0.87402034,-0.48588935,0.03138405,0.22462025,7.453102,0.20106792,1.0369473,2.7168016,0.07599439,-1.0,0.1975,0.015105583,-2.2028065,1.2994301,-39.704742,0.28539792,6.311907
1.62,-2.5830564,2.1324253,0.35928652,-0.84803176,-0.52994543,0.037092004,0.35085827,-6.2785416,0.17096889,-0.13468495,-0.35287455,0.077201985,-1.0,0.1975,0.015924582,-1.7689394,1.1581491,-3.4844074,0.29958123,-5.331397
1.64,-2.5407665,2.0627372,4.821761,-0.8248688,-0.5653242,0.043083623,0.24423043,-8.298985,0.15549523,-0.5491561,-1.438789,0.078386284,-1.0,0.1975,0.015363708,-1.6909229,1.2113225,0.10811101,0.17636397,-7.0622387
1.66,-2.499163,2.0648994,6.8823714,-0.8006424,-0.5991426,0.0466109,0.1029858,-9.642246,0.15558527,-0.9597572,-2.5145638,0.07954327,-1.0,0.1975,0.015460167,-1.6529784,1.2919468,1.6680733,0.024049379,-8.220335
1.68,-2.4572005,2.0982609,-32.255325,-0.77480346,-0.63220215,0.047091886,-0.061420742,2.9187675,0.15169626,0.05917155,0.15502946,0.08066891,-1.0,0.1975,0.015752668,-1.3837924,1.1715354,-31.31086,-0.037641447,2.467621
1.7,-2.420936,1.4720405,-20.409912,-0.75137264,-0.65987813,0.046339054,-0.012068076,-1.4908873,0.1439291,-0.31230783,-0.8182465,0.08175919,-1.0,0.1975,0.015645709,-0.95320433,0.8590468,-21.338352,-0.0244044,-1.294389
1.72,-2.3952718,1.0452739,-42.00663,-0.7341917,-0.6789422,0.045850966,-0.03795583,5.974073,0.13998516,0.4465884,1.1700616,0.08281009,-1.0,0.1975,0.015546792,-0.49607503,0.46504185,-39.694473,0.011055927,5.1127014
1.74,-2.3816724,0.25138518,-29.281063,-0.7248909,-0.6888637,0.046072084,0.0642981,1.3095355,0.12964016,0.1360184,0.35636818,0.08381758,-1.0,0.1975,0.016272541,0.0068366593,-0.0064969123,-28.781239,0.075066164,1.1256036
1.76,-2.381861,-0.32423902,-23.735683,-0.7250208,-0.68872696,0.047573406,0.08681015,-0.6914244,0.1377604,-0.038943738,-0.10203259,0.08477763,-1.0,0.1975,0.016031,0.39261022,-0.36895013,-23.890175,0.08114714,-0.5889719
1.78,-2.3926363,-0.80204207,-22.370687,-0.7323998,-0.68087476,0.049196348,0.07503072,-1.0605737,0.14182992,-0.10204354,-0.26735407,0.08568624,-1.0,0.1975,0.0157105,0.7425107,-0.6764985,-22.554815,0.06635381,-0.90210634
1.8,-2.4127262,-1.253138,-4.686518,-0.7459298,-0.66602457,0.050523423,0.05698861,-7.080227,0.14350635,-0.78268486,-2.0506341,0.086539365,-1.0,0.1975,0.015671,0.98685426,-0.8582132,-6.964106,-0.0013636356,-6.102539
1.82,-2.4388835,-1.3924208,-41.719536,-0.7630941,-0.6462874,0.05049615,-0.06506278,6.115006,0.15855208,0.40441066,1.0595559,0.087332994,-1.0,0.1975,0.015547792,1.3578309,-1.1096876,-39.109875,-0.01448655,5.3044705
1.84,-2.4739573,-2.1746175,-46.206604,-0.78528786,-0.6191308,0.05020642,0.041026525,7.8005867,0.1727758,0.7613356,1.9946992,0.0880631,-1.0,0.1975,0.015689418,2.0597894,-1.5397474,-42.791206,0.10558135,6.7717023
1.86,-2.5253966,-3.0304408,-6.746603,-0.8160828,-0.57793504,0.052318044,0.17646044,-4.7162433,0.17401475,-0.32027948,-0.8391322,0.08872566,-1.0,0.1975,0.015553333,2.5804455,-1.7100023,-7.626195,0.13749109,-4.0836897
1.88,-2.5873187,-3.1829646,-37.224976,-0.8502828,-0.5263262,0.055067863,0.094786726,5.5106726,0.17855775,0.59676963,1.5635364,0.089316666,-1.0,0.1975,0.015564916,3.038782,-1.7369257,-34.03866,0.14022359,4.7504826
1.9,-2.657336,-3.863737,-22.462847,-0.88502127,-0.4655506,0.057872333,0.18979628,1.5868331,0.17812127,0.36158282,0.9473469,0.089832075,-1.0,0.1975,0.015675083,3.661493,-1.7403619,-20.440336,0.20264407,1.322232
1.92,-2.7384393,-4.2725434,-12.006983,-0.9198285,-0.3923208,0.06192521,0.2162409,-0.67910945,0.1678237,0.19212453,0.50336623,0.09026787,-1.0,0.1975,0.016424542,4.092728,-1.5377951,-10.653872,0.21020664,-0.6676134
1.94,-2.8259096,-4.485622,16.113592,-0.95058453,-0.31046584,0.066129364,0.20288856,-7.599168,0.15699698,-0.49057394,-1.2853037,0.09062003,-1.0,0.1975,0.016017167,4.1893864,-1.1692594,14.259781,0.13986094,-6.621515
1.96,-2.912927,-4.2004266,-15.874002,-0.9739697,-0.2266782,0.06892658,0.0704584,2.0714772,0.13869955,0.25128615,0.65836966,0.090884544,-1.0,0.1975,0.01623975,4.2520804,-0.7974513,-12.9473095,0.086799346,1.6502392
1.98,-2.999478,-4.4593725,13.368198,-0.9899187,-0.14163667,0.070662566,0.10346315,-4.8942056,0.113405555,-0.3354796,-0.8789565,0.09105737,-1.0,0.1975,0.016297625,4.3208103,-0.427774,12.628353,0.06272426,-4.291616
2.0,-3.086344,-4.2068057,24.056833,-0.9984742,-0.055220548,0.07191705,0.017630912,-6.8258877,0.10799214,-0.64266133,-1.6837726,0.091134496,-1.0,0.1975,0.015807541,4.000593,-0.060924947,21.924873,-0.03871251,-5.899572
2.02,3.1167989,-3.7683086,-3.7117362,-0.9996927,0.024791235,0.0711428,-0.10036041,1.2758458,0.09063972,-0.050375737,-0.13198443,0.091010444,-1.0,0.1975,0.016231125,3.7801905,0.23725055,-1.2768877,-0.09056637,0.9697927
2.04,3.0410283,-3.7938464,3.681174,-0.9949477,0.10039497,0.069331475,-0.08096457,0.071057074,0.068699725,-0.105311,-0.27591482,0.09041967,-1.0,0.1975,0.015791332,3.7150474,0.5162631,5.3583198,-0.08095436,-0.041858148
2.06,2.9659958,-3.68668,19.65565,-0.9846224,0.17469585,0.06771239,-0.081801735,-3.4618163,0.053746484,-0.42528713,-1.1142522,0.08936657,-1.0,0.1975,0.015845083,3.4349124,0.7347472,19.028921,-0.110419944,-2.9999146
2.08,2.895729,-3.306102,-28.378952,-0.9699275,0.24339403,0.06550399,-0.14179997,10.216148,0.03573164,0.8148426,2.1348875,0.087870926,-1.0,0.1975,0.015762,3.3810596,0.97612834,-20.783241,-0.059184488,8.5253935
