# This is CartPole simulation from 17.02.2023 at time 15:37:19
# Done with git-revision: 5038d32efe89cd5b2f9f71b4db320f72139eed6e
#
# Length of experiment: 360 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m_pole: 0.087
# m_cart: 0.23
# L: 0.1975
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.5
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,Q_applied,u,target_position,target_equilibrium,L,Q_update_time,D_angle_sin,D_angle_cos,D_angleD,D_position,D_positionD
0.48,-2.1166055,11.318265,-36.745777,-0.5191099,-0.8547075,0.10499146,-0.0712821,2.1710827,-0.2714257,-0.7102535,-1.860864,0.07573808,1.0,0.1975,0.015340791,-4.6297765,9.938548,-36.989334,-0.054241687,1.6945621
0.5,-1.8968835,10.578478,-43.715836,-0.32033885,-0.94730306,0.103906624,-0.037390843,6.4459257,0.062819526,-0.0752237,-0.19708608,0.07422895,1.0,0.1975,0.015411917,-2.2624276,9.925688,-41.441433,0.013630105,5.16961
0.52,-1.692925,9.74965,-41.488026,-0.12182528,-0.99255157,0.104179226,0.06600126,8.589314,0.30247977,0.5075056,1.3296646,0.07271949,1.0,0.1975,0.015611709,-0.26456362,9.373662,-38.855854,0.13468015,7.0213223
0.54,-1.5051007,8.972531,-36.61654,0.065648355,-0.99784285,0.106872834,0.20642798,4.219906,0.41701904,0.37532806,0.98335946,0.071214505,1.0,0.1975,0.015213459,1.3094437,8.537964,-35.636173,0.23901783,3.2393658
0.56,-1.3321295,8.259809,-34.778362,0.23640747,-0.971654,0.11165319,0.27121523,2.0887704,0.47877783,0.3656763,0.9580719,0.06971879,1.0,0.1975,0.015157917,2.484148,7.5425673,-34.296116,0.28626314,1.4082475
0.58,-1.1731399,7.573887,-37.25452,0.38725868,-0.9219711,0.11737844,0.29938015,-1.692985,0.4595907,0.087983936,0.23051791,0.06823716,1.0,0.1975,0.015580416,3.276568,6.4494166,-36.89582,0.28306785,-1.8819339
0.6,-1.028333,6.835969,-30.056553,0.5162473,-0.8564396,0.12303981,0.2617414,1.1355824,0.38736984,0.45321578,1.1874253,0.06677442,1.0,0.1975,0.015170667,3.750009,5.3866944,-29.532198,0.2696092,0.71203774
0.62,-0.8969694,6.2453256,-24.517694,0.62398106,-0.7814395,0.12843199,0.27598214,2.0841384,0.3080581,0.6550623,1.7162632,0.06533537,1.0,0.1975,0.015257375,4.0352592,4.4720664,-24.032854,0.29218,1.621683
0.64,-0.7764263,5.764669,-39.974472,0.7134223,-0.7007344,0.13427559,0.30841577,-5.0019917,0.2173485,-0.009383306,-0.02458426,0.06392482,1.0,0.1975,0.015219042,4.0614433,3.5785007,-37.922447,0.2658086,-4.5514617
0.66,-0.6681124,5.0062184,-47.64681,0.78499246,-0.61950535,0.13959177,0.21738635,-8.148876,0.116426036,-0.4467073,-1.1703731,0.06254758,1.0,0.1975,0.015242625,3.7334328,2.6774879,-44.18084,0.14918163,-7.201193
0.68,-0.5761944,4.1226025,-36.009514,0.83854216,-0.54483676,0.1425754,0.07336263,-4.862813,0.0019068792,-0.31749895,-0.8318472,0.061208438,1.0,0.1975,0.015000583,3.273961,1.9538779,-33.20987,0.032913715,-4.252911
0.7,-0.49992257,3.4584057,-25.886772,0.8776197,-0.4793576,0.14323367,-0.011695508,-2.3518546,-0.114675686,-0.19445598,-0.50947464,0.059912216,1.0,0.1975,0.015074166,2.8881416,1.4582336,-23.933481,-0.031141873,-2.0361145
0.72,-0.4352032,2.9797351,-1.8247603,0.9067844,-0.42159465,0.14261083,-0.05241788,4.078894,-0.23695467,0.38438505,1.0070888,0.058663715,1.0,0.1975,0.015476625,2.717791,1.1671137,-2.7277973,-0.01882093,3.5127673
0.74,-0.37603873,2.9251792,-49.92307,0.93012667,-0.36723888,0.14223441,0.017837394,-10.214991,-0.39188644,-0.91954017,-2.4091952,0.05746774,1.0,0.1975,0.015296167,2.354715,0.86210155,-44.077236,-0.06594589,-8.729382
0.76,-0.32588214,2.0436354,-35.805786,0.9473687,-0.32014462,0.1409155,-0.15675007,-6.6061974,-0.3877406,-0.87098634,-2.281984,0.056329098,1.0,0.1975,0.01573275,1.6613783,0.5293374,-31.730593,-0.21075104,-5.614303
0.78,-0.29100707,1.4090241,-3.8717391,0.9579554,-0.2869171,0.13670048,-0.26903602,1.8952861,-0.32183546,-0.2399064,-0.62855476,0.05525259,1.0,0.1975,0.016074957,1.3189781,0.3754161,-4.3629913,-0.25343248,1.6313148
0.8,-0.26357886,1.3217641,12.000018,0.96546376,-0.26053748,0.13163182,-0.23640966,5.9402633,-0.32231727,0.2093508,0.54849905,0.054243024,1.0,0.1975,0.015510375,1.3710079,0.34924182,9.311381,-0.18773991,5.0708885
0.82,-0.23528212,1.5079916,-5.512664,0.9724486,-0.23311734,0.12787703,-0.13499199,0.88143855,-0.4176013,-0.107440025,-0.28149286,0.053305212,1.0,0.1975,0.014981416,1.4233685,0.31933218,-5.4237776,-0.12766358,0.7716946
0.84,-0.20610613,1.3995161,-44.529865,0.9788352,-0.20465,0.12532376,-0.11955811,-9.907918,-0.4481108,-1.133225,-2.9690492,0.052443948,1.0,0.1975,0.015028375,1.0120729,0.20072122,-38.536594,-0.20035242,-8.388151
0.86,-0.18547001,0.62878263,13.881796,0.98284966,-0.1844085,0.1213167,-0.28732148,5.5692506,-0.33471933,0.06077972,0.15924285,0.051664047,1.0,0.1975,0.0150375,0.7260799,0.13069522,11.003299,-0.24181254,4.733044
0.88,-0.17071491,0.8488484,8.588177,0.98546356,-0.16988692,0.116480455,-0.19266069,3.9986203,-0.33305812,0.07673532,0.20104653,0.05097031,1.0,0.1975,0.01520275,0.90357447,0.14726533,6.6743946,-0.15994698,3.4052796
0.9,-0.15240476,0.98233616,18.52303,0.98840886,-0.15181544,0.11328152,-0.12455516,6.4561677,-0.37835297,0.43335,1.1353769,0.05036754,1.0,0.1975,0.015194291,1.1197395,0.15904573,15.2754,-0.071775764,5.490958
0.92,-0.12978466,1.2878448,3.1868277,0.9915898,-0.12942061,0.111846,-0.014735782,2.145597,-0.4625783,0.2106409,0.55187917,0.04986055,1.0,0.1975,0.015267083,1.3036126,0.15277281,2.48551,0.0028997688,1.8420533
0.94,-0.103533246,1.3375549,-49.697956,0.99464524,-0.10334838,0.111903995,0.022105249,-12.118713,-0.57064074,-1.1030551,-2.8900044,0.049454138,1.0,0.1975,0.015146416,0.92729384,0.08762785,-42.2473,-0.07659204,-10.239115
0.96,-0.0849045,0.49260977,1.1945592,0.9963978,-0.08480252,0.110372156,-0.18267685,1.1578181,-0.5072577,-0.20043719,-0.5251454,0.049153116,1.0,0.1975,0.015281458,0.49913797,0.039964832,0.72540045,-0.17318429,0.9896303
0.98,-0.07488973,0.5071178,-3.6279044,0.9971971,-0.07481974,0.10690846,-0.1628842,-0.21458952,-0.5094573,-0.29891276,-0.7831514,0.048962284,1.0,0.1975,0.015136458,0.47508523,0.033369694,-3.300342,-0.1645779,-0.17162801
1.0,-0.065364584,0.44111103,-41.697964,0.9978645,-0.06531805,0.10361691,-0.16631676,-10.355391,-0.5356684,-1.2829247,-3.3612626,0.048886452,1.0,0.1975,0.0151775,0.09974549,0.006428367,-35.53566,-0.25067204,-8.753533
1.02,-0.063365534,-0.26960146,17.539757,0.99799305,-0.06332314,0.09860347,-0.34138727,5.24661,-0.4009619,-0.10156226,-0.2660931,0.04892221,1.0,0.1975,0.015397042,-0.12893651,-0.008347639,14.384884,-0.29866204,4.4328017
1.04,-0.06594966,0.018095944,43.635773,0.9978261,-0.06590187,0.09263024,-0.25273132,12.163959,-0.38431922,0.7260703,1.902304,0.049055543,1.0,0.1975,0.0151345,0.37114692,0.023126625,36.610332,-0.15358903,10.293019
1.06,-0.05851232,0.7503019,-12.969748,0.99828863,-0.058478937,0.08955846,-0.046871144,-2.835625,-0.48606968,-0.34372628,-0.9005628,0.049282234,1.0,0.1975,0.015455125,0.64340806,0.033533406,-11.028035,-0.06990249,-2.3847582
1.08,-0.04562654,0.5297401,-45.745632,0.9989593,-0.04561071,0.0881604,-0.09456655,-11.603277,-0.5452788,-1.2764637,-3.3443348,0.04959826,1.0,0.1975,0.015330583,0.15626882,0.0068903035,-38.812363,-0.1890758,-9.806514
1.1,-0.04249813,-0.24650644,10.277827,0.9990971,-0.042485338,0.08437889,-0.29069665,3.1225088,-0.40804815,-0.2188059,-0.5732714,0.049999602,1.0,0.1975,0.01527725,-0.16444322,-0.007265813,8.361843,-0.26527965,2.636191
1.12,-0.0457902,-0.07926974,-19.615028,0.9989518,-0.0457742,0.0790733,-0.23797289,-4.7223496,-0.39854237,-0.8761216,-2.2954385,0.05048224,1.0,0.1975,0.0151835,-0.24052471,-0.011602055,-16.911192,-0.2764656,-3.9965131
1.14,-0.050606288,-0.41749325,-12.740221,0.99871975,-0.05058469,0.073543996,-0.31790307,-2.868436,-0.2879307,-0.84244835,-2.2072146,0.051042143,1.0,0.1975,0.015171667,-0.52303314,-0.029239086,-11.249161,-0.3413237,-2.4348
1.16,-0.06108332,-0.64247626,22.248493,0.998135,-0.06104534,0.06671753,-0.36659902,6.460326,-0.14178103,-0.031587258,-0.08275861,0.051675294,1.0,0.1975,0.015294125,-0.46346977,-0.030505687,18.228674,-0.31403035,5.4509797
1.18,-0.0703728,-0.27790314,-30.616442,0.99752486,-0.07031473,0.060436927,-0.25757954,-7.3948894,-0.10528323,-1.1634208,-3.0481625,0.052377667,1.0,0.1975,0.014947709,-0.528777,-0.040092863,-26.4444,-0.31786942,-6.260726
1.2,-0.080978796,-0.8067938,4.6455197,0.996723,-0.08089032,0.054079507,-0.38279468,2.011708,0.09126194,-0.48423052,-1.2686839,0.053145245,1.0,0.1975,0.015486375,-0.7702045,-0.068503685,3.1413555,-0.36649293,1.6850517
1.22,-0.09644384,-0.74396676,8.637405,0.9953529,-0.096294396,0.046749655,-0.34909368,3.2233195,0.22075096,-0.3022988,-0.7920229,0.053974003,1.0,0.1975,0.015408583,-0.6746321,-0.06988949,6.457648,-0.32291144,2.7112167
1.24,-0.110008776,-0.6148139,27.340803,0.99395514,-0.109787025,0.040291432,-0.2948694,8.318092,0.3218834,0.2910884,0.76265156,0.054859918,1.0,0.1975,0.015688833,-0.39421433,-0.04512672,22.273556,-0.22715184,7.0243964
1.26,-0.11794457,-0.16934322,5.97822,0.9930526,-0.1176713,0.0357484,-0.1543816,2.7452285,0.38271528,0.012126744,0.031772066,0.055798963,1.0,0.1975,0.015551583,-0.12380344,-0.014826669,4.322345,-0.1320244,2.319569
1.28,-0.12043833,-0.082896404,7.389682,0.99275607,-0.12014737,0.033107914,-0.107990265,3.14618,0.46556872,0.13593814,0.3561579,0.056787122,1.0,0.1975,0.015823208,-0.02642053,-0.0032037527,5.540662,-0.08235377,2.6608741
1.3,-0.12097061,0.027916726,33.27056,0.992692,-0.12067578,0.03146084,-0.054772835,10.018701,0.5265665,0.8958651,2.3471663,0.05782037,1.0,0.1975,0.015174209,0.29349068,0.034797017,27.532312,0.026908942,8.481811
1.32,-0.115059644,0.5785657,17.97005,0.99338794,-0.11480594,0.03199902,0.11486423,5.9058275,0.4912244,0.80635893,2.1126604,0.058894683,1.0,0.1975,0.01542625,0.71864307,0.07779308,14.826088,0.16308516,5.012456
1.34,-0.1006027,0.8750872,21.134102,0.9949438,-0.10043309,0.035260722,0.21511325,6.5966487,0.41731745,1.0513762,2.7546055,0.06000604,1.0,0.1975,0.01533325,1.0420365,0.09418437,17.715605,0.2690005,5.6034274
1.36,-0.07967665,1.229399,-30.42811,0.9968275,-0.07959238,0.040640727,0.3271817,-7.2370076,0.2711075,-0.08182034,-0.21436928,0.06115042,1.0,0.1975,0.015298541,0.9788126,0.068494745,-25.778637,0.26830554,-6.103476
1.38,-0.06005223,0.7138267,-35.978573,0.9981974,-0.060016144,0.046006832,0.2051123,-8.891242,0.29433623,-0.4670138,-1.2235761,0.062323797,1.0,0.1975,0.01503925,0.4193746,0.02344849,-30.554771,0.13271788,-7.5098825
1.4,-0.051651623,0.1027319,6.101233,0.99866635,-0.05162866,0.048661187,0.05491478,2.117454,0.40778202,0.3162109,0.8284725,0.06352215,1.0,0.1975,0.01520825,0.15087552,0.0075727776,4.9145246,0.072183155,1.793428
1.42,-0.04863032,0.2010223,1.0853274,0.9988178,-0.048611153,0.05010485,0.090783305,0.7665093,0.46078378,0.25090057,0.6573595,0.064741455,1.0,0.1975,0.015196583,0.20854014,0.009712528,0.7216119,0.09705208,0.65248543
1.44,-0.04445497,0.21545461,-9.160213,0.99901205,-0.04444033,0.0520459,0.10383308,-1.9750465,0.50087464,0.010075748,0.02639846,0.06597769,1.0,0.1975,0.015348541,0.13969517,0.0060170945,-7.9298086,0.08776103,-1.6666666
1.46,-0.041658476,0.056858584,-0.25411132,0.9991324,-0.04164643,0.05380112,0.07049978,0.34276015,0.5569868,0.1714882,0.44929907,0.06722684,1.0,0.1975,0.015263917,0.05354421,0.002205374,-0.4317854,0.07329925,0.29101288
1.48,-0.040586688,0.048222885,-12.84271,0.9991765,-0.040575545,0.055267103,0.07632003,-2.9856246,0.58835524,-0.13813353,-0.36190984,0.06848487,1.0,0.1975,0.015382291,-0.057616327,-0.0023752474,-11.094037,0.05199411,-2.5248659
1.5,-0.04173999,-0.17365764,13.288,0.999129,-0.04172787,0.056306984,0.025822762,3.9094024,0.6675909,0.43294328,1.1343113,0.06974776,1.0,0.1975,0.015516833,-0.06696905,-0.0028401641,10.946319,0.05766103,3.3034348
1.52,-0.043080576,0.04526853,45.87437,0.9990722,-0.04306725,0.057460204,0.09189139,12.515012,0.6610247,1.3809444,3.6180742,0.0710115,1.0,0.1975,0.015534583,0.41772652,0.016257182,38.643005,0.1938913,10.589259
1.54,-0.0347197,0.8181279,10.918989,0.99939734,-0.034712728,0.061338026,0.30367637,3.2297158,0.52378076,0.8719293,2.2844546,0.07227205,1.0,0.1975,0.015326916,0.90753335,0.023275636,9.385136,0.33009028,2.7491908
1.56,-0.016562836,1.0058304,0.46872464,0.99986285,-0.016562078,0.067939825,0.35866013,0.30058056,0.38607606,0.68616503,1.7977523,0.0735254,1.0,0.1975,0.015444125,1.0112597,0.0065207155,0.7077063,0.3612191,0.27449888
1.58,0.0036632253,1.0199846,-0.7098416,0.99999326,0.0036632172,0.07516424,0.36415014,-0.20802207,0.24795766,0.6424868,1.6833154,0.074767515,1.0,0.1975,0.014922,1.0164069,-0.014054788,-0.16870515,0.3625687,-0.15540138
1.6,0.02399364,1.0166105,-5.913729,0.99971217,0.023991337,0.08241561,0.3610421,-1.7783576,0.0993134,0.48108435,1.260441,0.07599439,1.0,0.1975,0.015012916,0.97080666,-0.0327349,-4.459159,0.3466654,-1.4834687
1.62,0.043421093,0.9274274,-14.660617,0.9990575,0.04340745,0.08934891,0.33137277,-4.2769938,-0.024540864,0.1821188,0.47715124,0.077201985,1.0,0.1975,0.014897917,0.8102509,-0.041794818,-11.787572,0.2966284,-3.598172
1.64,0.059647817,0.6916762,-24.192926,0.9982216,0.059612453,0.095281474,0.2594094,-6.957913,-0.12753507,-0.21100375,-0.5528298,0.078386284,1.0,0.1975,0.01524725,0.49685064,-0.032153755,-19.862776,0.20279308,-5.870722
1.66,0.06960565,0.29442108,-16.58153,0.9975785,0.069549456,0.09933733,0.14199507,-5.056711,-0.14690019,-0.24478444,-0.6413352,0.07954327,1.0,0.1975,0.01504525,0.16167961,-0.01153649,-13.527108,0.100820236,-4.271682
1.68,0.072847456,0.023879176,-15.033341,0.9973478,0.072783045,0.101353735,0.05656152,-4.6848598,-0.16656286,-0.36552525,-0.9576761,0.08066891,1.0,0.1975,0.01528125,-0.09609226,0.006920065,-12.310937,0.018382354,-3.963248
1.7,0.07092063,-0.22234079,-6.7665234,0.9974862,0.07086119,0.10172138,-0.022703838,-2.4864852,-0.18096805,-0.2978929,-0.7804794,0.08175919,1.0,0.1975,0.015687084,-0.27511853,0.018781442,-5.4179854,-0.042994734,-2.1083868
1.72,0.06540545,-0.3307004,-19.78977,0.9978618,0.065358825,0.10086149,-0.064871535,-5.869839,-0.1792128,-0.6987568,-1.8307427,0.08281009,1.0,0.1975,0.015929125,-0.48984355,0.02967122,-16.533566,-0.11275272,-4.9738703
1.74,0.055590592,-0.6613714,20.822226,0.9984552,0.055561963,0.09860644,-0.16434884,4.9361258,-0.163963,0.1618322,0.42400035,0.08381758,1.0,0.1975,0.015435875,-0.4905927,0.024884963,17.701748,-0.12418863,4.1637883
1.76,0.045766093,-0.30733678,-4.866522,0.9989529,0.04575012,0.09612267,-0.08107316,-1.7366163,-0.20095897,-0.3258094,-0.8536206,0.08477763,1.0,0.1975,0.015247125,-0.3459263,0.014641895,-3.985452,-0.09526098,-1.4754894
1.78,0.038841363,-0.38704574,-22.705538,0.99924576,0.0388316,0.09421745,-0.11058292,-6.3705,-0.20307443,-0.8232769,-2.1569853,0.08568624,1.0,0.1975,0.015100708,-0.5714855,0.018936414,-19.175083,-0.16254649,-5.3978243
1.8,0.02740533,-0.77054703,-12.903426,0.9996245,0.0274019,0.09096652,-0.2185393,-3.679308,-0.15116392,-0.7583449,-1.9868635,0.086539365,1.0,0.1975,0.015235959,-0.8763982,0.016337551,-11.088351,-0.24861047,-3.128455
1.82,0.009874009,-0.9923152,-8.969373,0.99995124,0.009873848,0.08599429,-0.2811087,-2.4733558,-0.031997517,-0.7521628,-1.9706665,0.087332994,1.0,0.1975,0.01497525,-1.0672559,-0.00085234724,-7.9420643,-0.30137515,-2.1122117
1.84,-0.011471501,-1.1511563,26.038158,0.9999342,-0.011471249,0.07996679,-0.3233529,6.9529576,0.12108825,0.08170299,0.21406183,0.0880631,1.0,0.1975,0.015318042,-0.9415501,-0.019669551,21.520802,-0.26682568,5.8574786
1.86,-0.030306872,-0.7207407,30.971027,0.9995408,-0.030302232,0.07463028,-0.20620345,8.446362,0.124289446,0.44340473,1.1617204,0.08872566,1.0,0.1975,0.016185917,-0.47052985,-0.01648368,25.763252,-0.13746037,7.129191
1.88,-0.039723266,-0.20547609,21.289198,0.99921113,-0.03971282,0.07188108,-0.06361976,5.9974804,0.10540564,0.47030264,1.2321929,0.089316666,1.0,0.1975,0.015816458,-0.033596937,-0.0013470663,17.723166,-0.014768927,5.0691733
1.9,-0.040395744,0.14898688,0.58103794,0.9991842,-0.04038476,0.0715857,0.037763607,0.551799,0.056152776,0.13170296,0.34506175,0.089832075,1.0,0.1975,0.016192583,0.15265192,0.005936628,0.32042667,0.042277243,0.46976998
1.92,-0.0373404,0.1553954,27.878937,0.9993029,-0.037331723,0.072431244,0.047158998,7.7153172,0.07836193,0.8366384,2.1919925,0.09026787,1.0,0.1975,0.015550083,0.38164467,0.012797053,23.470955,0.110053465,6.530485
1.94,-0.029703159,0.62481683,-37.71376,0.99955887,-0.029698791,0.074632324,0.17776936,-9.635105,0.026941098,-0.59497595,-1.5588369,0.09062003,1.0,0.1975,0.016281124,0.31760755,0.008428105,-31.87393,0.09931596,-8.138796
1.96,-0.023348767,-0.012661155,19.405176,0.9997274,-0.023346646,0.07661864,0.0149936,5.3403325,0.16046655,0.5462085,1.4310662,0.090884544,1.0,0.1975,0.0158725,0.14474182,0.0031709701,16.300339,0.058510955,4.5173097
1.98,-0.020453239,0.3133453,-4.463381,0.99979085,-0.020451812,0.07778886,0.105339706,-0.97036856,0.12880658,0.103627875,0.27150503,0.09105737,1.0,0.1975,0.015568292,0.2769439,0.004896526,-3.7721386,0.09746747,-0.8144934
2.0,-0.014913493,0.23790261,-20.652842,0.9998888,-0.01491294,0.07973821,0.08904985,-5.289413,0.13442338,-0.34242845,-0.8971625,0.091134496,1.0,0.1975,0.015376291,0.069561385,0.000989438,-17.485874,0.045972362,-4.4696236
2.02,-0.013522125,-0.11181454,32.30416,0.99990857,-0.013521713,0.08065765,-0.0003425341,8.638575,0.21917476,0.83273894,2.1817758,0.091010444,1.0,0.1975,0.016035832,0.15086494,0.001811983,27.243483,0.07004111,7.3052425
2.04,-0.01050461,0.4330546,-3.0700414,0.9999448,-0.010504417,0.082058474,0.14576218,-0.6991337,0.13483158,0.20090628,0.5263744,0.09041967,1.0,0.1975,0.015448208,0.40862367,0.002622607,-2.4858453,0.14011352,-0.5825257
2.06,-0.002331954,0.38333774,11.977655,0.99999726,-0.0023319519,0.08486074,0.13411167,3.1825788,0.09169902,0.55067897,1.4427788,0.08936657,1.0,0.1975,0.015604709,0.48174256,-0.0011950743,10.288582,0.1600904,2.7000706
2.08,0.007302955,0.5891092,-4.9183235,0.99997336,0.00730289,0.08806255,0.18811303,-1.3582648,-0.0027485788,0.21041209,0.55127966,0.087870926,1.0,0.1975,0.015354584,0.5504782,-0.007051236,-3.8855054,0.17711164,-1.1367935
2.1,0.018313468,0.51139915,1.9405992,0.99983233,0.018312443,0.09160478,0.16537718,0.33887696,-0.07518381,0.3293957,0.8630167,0.08595254,1.0,0.1975,0.01591771,0.5287612,-0.012484205,1.9561459,0.16819702,0.29719204
