# This is CartPole simulation from 09.01.2023 at time 06:12:13
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,2.047575,0.6914447,30.272278,-0.45891947,0.88847786,-0.08741553,0.0497453,4.7656617,0.889662,1.9491028,-0.087708615,1.0,0.16144986,1.0427836
0.04,2.065991,1.2394488,30.199024,-0.47520286,0.87987626,-0.08517511,0.1689479,4.437447,1.0,2.4331095,-0.087708615,1.0,0.16144986,1.9491028
0.06,2.0960314,1.855324,41.906776,-0.50141644,0.86520606,-0.08093798,0.2481827,-1.12975,1.0,1.1626813,-0.087708615,1.0,0.16144986,2.4331095
0.08,2.1391907,2.537188,34.51666,-0.5382796,0.84276634,-0.07556514,0.2877464,1.4715393,1.0,2.1762028,-0.087708615,1.0,0.16144986,1.1626813
0.1,2.1954052,3.137618,30.559578,-0.5847801,0.81119186,-0.069288984,0.3458589,2.263234,1.0,2.7303765,-0.087708615,1.0,0.16144986,2.1762028
0.12,2.263647,3.7770853,30.609156,-0.6387332,0.76942825,-0.061997853,0.3739731,1.3961058,1.0,2.6552184,-0.087708615,1.0,0.16144986,2.7303765
0.14,2.3443425,4.3580055,19.49903,-0.6986767,0.7154376,-0.05419323,0.40413436,3.9265501,1.0,3.5546503,-0.087708615,1.0,0.16144986,2.6552184
0.16,2.4370327,4.989803,33.552994,-0.7618966,0.64769864,-0.046067532,0.40031445,-1.2570236,1.0,2.0966125,-0.087708615,1.0,0.16144986,3.5546503
0.18,2.5415828,5.4706063,26.216986,-0.8253301,0.5646506,-0.03798233,0.41843578,-0.24448974,0.7584622,2.459721,-0.087708615,1.0,0.16144986,2.0966125
0.2,2.6562653,6.0180225,36.634754,-0.88452226,0.46649796,-0.029848635,0.397757,-3.8631048,0.31672126,1.3651602,-0.087708615,1.0,0.16144986,2.459721
0.22,2.7833993,6.766465,71.0708,-0.9365317,0.35058278,-0.022677818,0.3078589,-12.792281,-0.36113256,-1.4262938,-0.087708615,1.0,0.16144986,1.3651602
0.24,2.9311373,7.986559,69.065475,-0.9779359,0.2089052,-0.01877812,0.08917719,-13.25268,-0.8705231,-2.6398602,-0.087708615,1.0,0.16144986,-1.4262938
0.26,3.1011686,9.037807,43.91048,-0.99918306,0.040413015,-0.018975003,-0.11590461,-9.224399,-1.0,-2.8143642,-0.087708615,1.0,0.16144986,-2.6398602
0.28,-2.9954472,9.603443,19.387548,-0.98933977,-0.1456258,-0.022589937,-0.24958162,-5.8352103,-1.0,-2.9594955,-0.087708615,1.0,0.16144986,-2.8143642
0.3,-2.8009355,9.732436,-12.1586075,-0.9425353,-0.33410653,-0.02850039,-0.3279123,-0.8842821,-1.0,-2.4499402,-0.087708615,1.0,0.16144986,-2.9594955
0.32,-2.6080074,9.4330635,-21.229212,-0.8609891,-0.5086235,-0.035417926,-0.34951994,-0.68241566,-1.0,-2.7759826,-0.087708615,1.0,0.16144986,-2.4499402
0.34,-2.4233575,8.932631,-23.335913,-0.75296825,-0.65805686,-0.04257245,-0.36011523,-2.1130838,-1.0,-3.3719335,-0.087708615,1.0,0.16144986,-2.7759826
0.36,-2.250515,8.274187,-19.918339,-0.62857425,-0.7777496,-0.04977272,-0.36249974,-5.55104,-1.0,-4.41257,-0.087708615,1.0,0.16144986,-3.3719335
0.38,-2.0914736,7.5258675,-33.266235,-0.49746776,-0.8674825,-0.057108033,-0.36677334,-2.9807894,-1.0,-3.6169968,-0.087708615,1.0,0.16144986,-4.41257
0.4,-1.9477167,6.7382703,-38.630398,-0.36805877,-0.92980254,-0.06472665,-0.38594064,-2.5144486,-1.0,-3.4307148,-0.087708615,1.0,0.16144986,-3.6169968
0.42,-1.8207462,5.8513646,-48.810944,-0.24735537,-0.9689248,-0.07243493,-0.37666196,3.6306558,-1.0,-1.2813213,-0.087708615,1.0,0.16144986,-3.4307148
0.44,-1.7117422,4.964515,-45.71407,-0.14047964,-0.9900836,-0.0800494,-0.39547384,0.28208542,-0.95276237,-2.229946,-0.087708615,1.0,0.16144986,-1.2813213
0.46,-1.6206197,4.058295,-46.310986,-0.049802717,-0.9987591,-0.088090934,-0.41538364,1.9907724,-0.7167313,-1.6137508,-0.087708615,1.0,0.16144986,-2.229946
0.48,-1.5477623,3.1377323,-45.3354,0.023032017,-0.9997347,-0.0959928,-0.37267002,4.5177436,-0.3967614,-0.46909747,-0.087708615,1.0,0.16144986,-1.6137508
0.5,-1.4931113,2.2351449,-44.800438,0.07760696,-0.996984,-0.10270422,-0.3098817,2.2699406,-0.18361327,-0.7796896,-0.087708615,1.0,0.16144986,-0.46909747
0.52,-1.456419,1.353999,-45.46901,0.11412811,-0.993466,-0.10845794,-0.2467393,-0.15730648,-0.2816412,-1.1795057,-0.087708615,1.0,0.16144986,-0.7796896
