# This is CartPole simulation from 09.01.2023 at time 05:10:00
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-1.0309951,-0.5757186,-15.738574,0.5139654,-0.85781085,-0.077112846,-0.040834315,-1.6388324,-0.09632834,-0.4148639,-0.07630608,-1.0,0.44097114,-0.14422423
0.04,-1.0452843,-0.89145017,-17.976465,0.501656,-0.8650672,-0.078153856,-0.07400797,-4.1641483,-0.097705536,-1.3534559,-0.07630608,-1.0,0.44097114,-0.4148639
0.06,-1.0659795,-1.189155,-18.341368,0.48364714,-0.8752631,-0.07994202,-0.08289046,-4.560012,-0.06762639,-1.5480732,-0.07630608,-1.0,0.44097114,-1.3534559
0.08,-1.0926669,-1.5057147,-12.497404,0.46011922,-0.88785714,-0.08192687,-0.11123119,2.9385288,-0.0022158846,0.5443231,-0.07630608,-1.0,0.44097114,-1.5480732
0.1,-1.1253988,-1.8045743,-14.454039,0.4308167,-0.9024395,-0.084080175,-0.112552635,0.795591,0.09686691,-0.1585214,-0.07630608,-1.0,0.44097114,0.5443231
0.12,-1.164016,-2.0824862,-15.113202,0.39565444,-0.91839945,-0.08606187,-0.07670427,0.2778838,0.2391172,-0.20118637,-0.07630608,-1.0,0.44097114,-0.1585214
0.14,-1.2081734,-2.363623,-12.496941,0.35472783,-0.9349696,-0.087195076,-0.034297653,5.0994844,0.41366455,1.4226136,-0.07630608,-1.0,0.44097114,-0.20118637
0.16,-1.2579285,-2.639837,-15.802624,0.30778852,-0.9514548,-0.08730905,0.032275032,0.08198545,0.6030811,0.11216757,-0.07630608,-1.0,0.44097114,1.4226136
0.18,-1.3133177,-2.9292047,-13.701837,0.25464317,-0.9670351,-0.08611462,0.0941299,5.542556,0.7920138,2.0215213,-0.07630608,-1.0,0.44097114,0.11216757
0.2,-1.3745021,-3.2185607,-13.842015,0.19503611,-0.98079604,-0.083481155,0.18456429,7.4963765,0.96249753,2.9705048,-0.07630608,-1.0,0.44097114,2.0215213
0.22,-1.4413992,-3.5114615,-15.152475,0.12903632,-0.99163985,-0.07841164,0.30388722,6.169052,1.0,3.0110493,-0.07630608,-1.0,0.44097114,2.9705048
0.24,-1.5143964,-3.824211,-16.143877,0.05637,-0.9984099,-0.07122861,0.41071388,4.922877,1.0,2.9943972,-0.07630608,-1.0,0.44097114,3.0110493
0.26,-1.5938272,-4.1535506,-16.800278,-0.023028884,-0.9997348,-0.06225505,0.48416913,4.2375107,1.0,2.9762468,-0.07630608,-1.0,0.44097114,2.9943972
0.28,-1.6799324,-4.4914455,-16.506552,-0.10891951,-0.99405056,-0.05195809,0.54517454,-0.15746766,1.0,1.7122648,-0.07630608,-1.0,0.44097114,2.9762468
0.3,-1.772821,-4.828243,-17.34732,-0.2006532,-0.97966236,-0.040635753,0.57990414,3.0925603,1.0,2.7367845,-0.07630608,-1.0,0.44097114,1.7122648
0.32,-1.8725213,-5.174974,-19.895702,-0.29716766,-0.95482534,-0.028469574,0.6393033,7.9577794,1.0,4.364267,-0.07630608,-1.0,0.44097114,2.7367845
0.34,-1.9791392,-5.513777,-15.954164,-0.397089,-0.9177801,-0.015138938,0.686704,1.0399259,1.0,2.2917368,-0.07630608,-1.0,0.44097114,4.364267
0.36,-2.092445,-5.8417826,-16.824217,-0.49831015,-0.86699885,-0.0009572141,0.7277559,2.859266,1.0,2.9210358,-0.07630608,-1.0,0.44097114,2.2917368
0.38,-2.2119877,-6.133769,-17.112677,-0.5981507,-0.8013837,0.013793628,0.742849,3.7448623,1.0,3.1811032,-0.07630608,-1.0,0.44097114,2.9210358
0.4,-2.3371818,-6.4297943,-5.4983907,-0.6935358,-0.72042215,0.028824545,0.7799041,-5.4684997,0.7748994,0.6976887,-0.07630608,-1.0,0.44097114,3.1811032
0.42,-2.467212,-6.6125073,-6.7349253,-0.7810938,-0.6244137,0.043888584,0.7447694,-2.7173839,0.43867937,1.4418666,-0.07630608,-1.0,0.44097114,0.6976887
0.44,-2.6004798,-6.7228293,-1.6072831,-0.857136,-0.51509017,0.058228895,0.6866732,-4.7416105,0.04864675,0.82635295,-0.07630608,-1.0,0.44097114,1.4418666
0.46,-2.7348459,-6.6995597,9.634095,-0.91841274,-0.39562362,0.07093501,0.5700094,-10.345989,-0.3566223,-0.9025283,-0.07630608,-1.0,0.44097114,0.82635295
0.48,-2.866515,-6.4553013,9.770448,-0.9624041,-0.27162173,0.08018947,0.34680566,-8.694053,-0.77452844,-1.1752428,-0.07630608,-1.0,0.44097114,-0.9025283
0.5,-2.99316,-6.183703,15.060122,-0.9890041,-0.1478882,0.08520874,0.14052667,-10.379391,-1.0,-2.265484,-0.07630608,-1.0,0.44097114,-1.1752428
0.52,-3.1131542,-5.8113775,23.096882,-0.99959564,-0.028434647,0.085641615,-0.09727276,-13.826744,-1.0,-3.9981687,-0.07630608,-1.0,0.44097114,-2.265484
0.54,3.056351,-5.566516,15.197542,-0.9963691,0.085138515,0.08220853,-0.236074,-8.093474,-1.0,-3.0095658,-0.07630608,-1.0,0.44097114,-3.9981687
0.56,2.9474013,-5.3284993,7.8772664,-0.98120403,0.19297317,0.07628782,-0.34992707,-2.7555327,-1.0,-2.0359273,-0.07630608,-1.0,0.44097114,-3.0095658
0.58,2.8428376,-5.099799,10.063926,-0.9557037,0.29433066,0.06848456,-0.4394193,-3.1354752,-1.0,-2.427303,-0.07630608,-1.0,0.44097114,-2.0359273
0.6,2.7427206,-4.8724,7.0269575,-0.92149967,0.3883792,0.059132364,-0.5106343,-0.3145199,-1.0,-1.933276,-0.07630608,-1.0,0.44097114,-2.427303
0.62,2.646641,-4.7068105,7.454204,-0.8799917,0.4749891,0.04884011,-0.5248837,0.3494685,-1.0,-1.7375494,-0.07630608,-1.0,0.44097114,-1.933276
0.64,2.555089,-4.4356055,9.944387,-0.8328808,0.5534524,0.037607804,-0.592738,-0.46662787,-1.0,-2.2397785,-0.07630608,-1.0,0.44097114,-1.7375494
0.66,2.4684265,-4.2059846,18.41286,-0.7818516,0.62346464,0.025522612,-0.61681485,-5.9889345,-1.0,-3.8652666,-0.07630608,-1.0,0.44097114,-2.2397785
0.68,2.386669,-3.9655209,14.322185,-0.7283238,0.6852331,0.012861186,-0.6332703,-2.296939,-1.0,-2.935244,-0.07630608,-1.0,0.44097114,-3.8652666
