# This is CartPole simulation from 09.01.2023 at time 05:05:55
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-0.69730073,-0.82593876,-20.035006,0.7665783,-0.6421508,-0.13298304,-0.08381695,-0.036694042,-0.078562066,-0.10445084,-0.13142255,-1.0,0.2364958,0.5134762
0.04,-0.71734047,-1.2114478,-21.710783,0.7535567,-0.6573829,-0.13462268,-0.07664907,-0.5464827,-0.053306513,-0.22208601,-0.13142255,-1.0,0.2364958,-0.10445084
0.06,-0.74581826,-1.64971,-13.254151,0.7345329,-0.6785731,-0.13638568,-0.086927496,3.3454678,0.023463288,0.808183,-0.13142255,-1.0,0.2364958,-0.22208601
0.08,-0.7819528,-2.0124333,-17.708847,0.7095388,-0.7046663,-0.13782942,-0.058596786,1.8381432,0.11602404,0.50299585,-0.13142255,-1.0,0.2364958,0.808183
0.1,-0.8255487,-2.402826,-15.194927,0.6781538,-0.73492,-0.13872004,-0.033972394,3.522782,0.26915905,1.0793873,-0.13142255,-1.0,0.2364958,0.50299585
0.12,-0.87668145,-2.746225,-17.054024,0.63970536,-0.76862025,-0.13889712,0.023867438,3.3283916,0.44646114,1.2741445,-0.13142255,-1.0,0.2364958,1.0793873
0.14,-0.9351397,-3.1501172,-20.998245,0.593706,-0.804682,-0.13801765,0.06553428,2.079019,0.677363,1.0638597,-0.13142255,-1.0,0.2364958,1.2741445
0.16,-1.0011044,-3.488821,-15.348749,0.5393727,-0.8420672,-0.13584948,0.15947646,6.263577,0.9347707,2.7057061,-0.13142255,-1.0,0.2364958,1.0638597
0.18,-1.0737988,-3.8472097,-19.15921,0.4767885,-0.87901807,-0.13156344,0.26525658,5.3168054,1.0,2.8709629,-0.13142255,-1.0,0.2364958,2.7057061
0.2,-1.1545824,-4.2758784,-27.69128,0.40430054,-0.9146262,-0.12549633,0.35431176,0.46673346,1.0,1.7243103,-0.13142255,-1.0,0.2364958,2.8709629
0.22,-1.2444363,-4.7840624,-31.42555,0.32059738,-0.94721556,-0.117750935,0.40975425,-2.1063547,1.0,1.048055,-0.13142255,-1.0,0.2364958,1.7243103
0.24,-1.3449476,-5.3243103,-29.357637,0.22393364,-0.97460437,-0.109032,0.4705044,1.066825,1.0,2.1492968,-0.13142255,-1.0,0.2364958,1.048055
0.26,-1.4566356,-5.897462,-30.58139,0.113912925,-0.99349076,-0.099188484,0.5385272,0.27500394,1.0,2.0166805,-0.13142255,-1.0,0.2364958,2.1492968
0.28,-1.5800626,-6.508858,-30.91636,-0.009266169,-0.9999571,-0.08819594,0.55536085,1.9740627,1.0,2.3973217,-0.13142255,-1.0,0.2364958,2.0166805
0.3,-1.7158324,-7.1353683,-32.41724,-0.14452808,-0.9895007,-0.07683845,0.5962475,4.163558,1.0,3.0309968,-0.13142255,-1.0,0.2364958,2.3973217
