# This is CartPole simulation from 09.01.2023 at time 06:11:49
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 1.5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,0.5720983,0.9064846,25.695429,0.8407668,0.54139745,0.1176316,-0.0012001036,0.02845719,-0.0028046775,-0.28245515,0.11768789,1.0,0.15522958,1.8989657
0.04,0.59480435,1.434662,9.506091,0.82825816,0.5603467,0.11759225,0.0011989862,-4.229287,0.059580237,-1.4257205,0.11768789,1.0,0.15522958,-0.28245515
0.06,0.6291374,2.0886233,27.632664,0.8085354,0.5884475,0.117825076,0.030195542,-0.018301118,0.23908333,-0.12882923,0.11768789,1.0,0.15522958,-1.4257205
0.08,0.6763311,2.7167208,49.910976,0.77987444,0.625936,0.11852135,0.0456565,5.4368653,0.3877201,1.4779862,0.11768789,1.0,0.15522958,-0.12882923
0.1,0.73853177,3.5534682,29.392471,0.7394578,0.67320293,0.12009745,0.10768002,-0.61517984,0.49913675,0.13989873,0.11768789,1.0,0.15522958,1.4779862
0.12,0.8168343,4.4101796,37.865673,0.6845324,0.72898245,0.12266156,0.16661775,1.1211816,0.6069367,0.99160856,0.11768789,1.0,0.15522958,0.13989873
0.14,0.9126588,5.2442946,52.394283,0.61164445,0.7911328,0.12640776,0.20603381,5.199522,0.7026662,2.4920847,0.11768789,1.0,0.15522958,0.99160856
0.16,1.0258434,6.169868,52.136906,0.51837784,0.8551517,0.13104638,0.26343054,4.853788,0.7770368,2.8698518,0.11768789,1.0,0.15522958,2.4920847
0.18,1.1577945,7.103822,45.412086,0.4013606,0.91592014,0.13682471,0.3104465,1.35886,0.8020017,2.2896552,0.11768789,1.0,0.15522958,2.8698518
0.2,1.3077389,7.9761443,44.571953,0.26003402,0.9655995,0.14305674,0.30618143,-0.38340774,0.8038916,2.012035,0.11768789,1.0,0.15522958,2.2896552
0.22,1.4754384,8.890469,44.468903,0.09521352,0.9954569,0.1491809,0.30484387,-4.169598,0.68716383,1.1377515,0.11768789,1.0,0.15522958,2.012035
0.24,1.6615232,9.819261,47.172485,-0.09060248,0.99588716,0.15493986,0.26367986,-1.9374508,0.5220084,1.998066,0.11768789,1.0,0.15522958,1.1377515
0.26,1.8666509,10.796468,53.10524,-0.29155743,0.95655334,0.15951745,0.18829703,-6.1991563,0.31645724,0.64794165,0.11768789,1.0,0.15522958,1.998066
0.28,2.092087,11.848654,61.408752,-0.49799985,0.8671771,0.16226749,0.079882145,-8.880064,0.08822607,-0.3767964,0.11768789,1.0,0.15522958,0.64794165
0.3,2.3395553,13.020764,64.81372,-0.6952437,0.7187741,0.16251543,-0.0714221,-9.499601,-0.13323402,-1.0977732,0.11768789,1.0,0.15522958,-0.3767964
0.32,2.6092784,14.0876255,33.739357,-0.86163485,0.5075287,0.16001682,-0.20265846,-2.62879,-0.32540932,-0.047118865,0.11768789,1.0,0.15522958,-1.0977732
0.34,2.8985393,14.861284,15.50554,-0.97060764,0.24066734,0.15504187,-0.29973516,-1.1574045,-0.46046644,-0.8755536,0.11768789,1.0,0.15522958,-0.047118865
0.36,-3.0862103,14.960621,-19.082367,-0.9984668,-0.055354096,0.14903416,-0.3045493,3.134366,-0.5578934,-0.88373595,0.11768789,1.0,0.15522958,-0.8755536
0.38,-2.7900333,14.553333,-42.17341,-0.9388369,-0.34436217,0.14328896,-0.26144552,5.412173,-0.63609225,-1.0511469,0.11768789,1.0,0.15522958,-0.88373595
0.4,-2.5061219,13.735673,-40.763714,-0.80479234,-0.59355646,0.1388304,-0.17836055,2.932333,-0.7119054,-1.8766406,0.11768789,1.0,0.15522958,-1.0511469
0.42,-2.2392135,12.892451,-55.01342,-0.61974454,-0.7848036,0.13581572,-0.13138469,5.564703,-0.64253247,-1.0848109,0.11768789,1.0,0.15522958,-1.8766406
0.44,-1.9907445,11.894699,-50.67667,-0.4077131,-0.9131101,0.13396858,-0.067928486,3.215228,-0.5950361,-1.3285372,0.11768789,1.0,0.15522958,-1.0848109
0.46,-1.761112,10.963993,-49.590126,-0.18916886,-0.98194456,0.13264833,-0.059244346,2.2623575,-0.5205276,-1.2862269,0.11768789,1.0,0.15522958,-1.3285372
0.48,-1.5507674,9.978956,-48.123745,0.020027567,-0.99979943,0.13194415,-0.019620188,1.6205575,-0.38159436,-0.91140515,0.11768789,1.0,0.15522958,-1.2862269
0.5,-1.3597484,9.045658,-46.049725,0.20948473,-0.97781193,0.13174956,0.016793493,1.0919508,-0.28342348,-0.5239795,0.11768789,1.0,0.15522958,-0.91140515
0.52,-1.187369,8.108779,-49.650593,0.37410113,-0.9273879,0.13197652,0.0061353766,-2.74936,-0.26902696,-1.4149401,0.11768789,1.0,0.15522958,-0.5239795
0.54,-1.0337743,7.1550107,-51.660767,0.5115795,-0.85923594,0.13175565,-0.03541676,-4.165171,-0.28895098,-1.726435,0.11768789,1.0,0.15522958,-1.4149401
0.56,-0.8989203,6.2675414,-33.044376,0.62245536,-0.7826553,0.13067387,-0.07023249,1.5335808,-0.34474453,0.013713868,0.11768789,1.0,0.15522958,-1.726435
0.58,-0.78107953,5.448377,-51.303486,0.71015394,-0.7040464,0.12898202,-0.101523116,-5.084632,-0.4038178,-1.8863089,0.11768789,1.0,0.15522958,0.013713868
0.6,-0.67970014,4.6090817,-16.489077,0.7777612,-0.6285598,0.1264761,-0.15597554,3.6498399,-0.40066534,0.405861,0.11768789,1.0,0.15522958,-1.8863089
0.62,-0.593584,3.8790936,-31.631868,0.82894135,-0.55933553,0.12315437,-0.1958593,-1.1919357,-0.40315703,-1.0716441,0.11768789,1.0,0.15522958,0.405861
0.64,-0.522482,3.1873522,-8.173881,0.8665833,-0.49903253,0.118796416,-0.24033451,3.7650642,-0.41891906,0.07432313,0.11768789,1.0,0.15522958,-1.0716441
0.66,-0.46275803,2.7153933,-18.528717,0.8948247,-0.44641775,0.11402824,-0.24409983,0.6645828,-0.4244057,-0.7742245,0.11768789,1.0,0.15522958,0.07432313
0.68,-0.41201305,2.2928536,3.2778227,0.91631657,-0.40045473,0.10918761,-0.2474249,5.07393,-0.4332649,0.3592249,0.11768789,1.0,0.15522958,-0.7742245
0.7,-0.37026587,1.8355813,-17.829988,0.9322312,-0.3618633,0.10407146,-0.26781285,-0.11420278,-0.4256268,-1.1056602,0.11768789,1.0,0.15522958,0.3592249
0.72,-0.33676693,1.4618052,-7.264943,0.9438279,-0.33043736,0.09867695,-0.27697715,1.8700504,-0.38341442,-0.6453093,0.11768789,1.0,0.15522958,-1.1056602
0.74,-0.30995902,1.2151154,-5.7809563,0.9523461,-0.30501962,0.09321435,-0.26438066,1.9092176,-0.3077552,-0.5876047,0.11768789,1.0,0.15522958,-0.6453093
0.76,-0.28710374,1.0600406,20.136236,0.95906806,-0.2831757,0.088170126,-0.23695715,7.2624974,-0.2571439,0.9068206,0.11768789,1.0,0.15522958,-0.5876047
0.78,-0.2664558,0.8909958,-15.337211,0.9647102,-0.26331398,0.08382656,-0.21699274,-0.5958069,-0.18426862,-1.0269301,0.11768789,1.0,0.15522958,0.9068206
0.8,-0.25024077,0.755477,-20.880032,0.9688528,-0.24763724,0.079618946,-0.19375044,-1.9386754,-0.07164476,-1.2674572,0.11768789,1.0,0.15522958,-1.0269301
0.82,-0.23659745,0.67629594,30.383144,0.97214115,-0.23439623,0.07587745,-0.1615666,8.846895,0.03579707,1.6334528,0.11768789,1.0,0.15522958,-1.2674572
0.84,-0.22121947,0.7433898,-15.079385,0.9756306,-0.21941954,0.073461354,-0.10106717,-0.9786027,0.12909833,-0.5952611,0.11768789,1.0,0.15522958,1.6334528
0.86,-0.20701338,0.71759,19.450603,0.97864914,-0.20553797,0.071692064,-0.06346825,6.1874647,0.2049434,1.4001819,0.11768789,1.0,0.15522958,-0.5952611
0.88,-0.19254227,0.751199,18.50946,0.98152095,-0.1913548,0.07081413,-0.016239986,5.82978,0.2727917,1.5237665,0.11768789,1.0,0.15522958,1.4001819
0.9,-0.17738122,0.62907153,15.382848,0.98430914,-0.17645249,0.07085775,-0.0048125233,5.0050077,0.31903422,1.3582033,0.11768789,1.0,0.15522958,1.5237665
0.92,-0.16356163,0.7007207,-0.043711215,0.98665357,-0.16283332,0.071334116,0.04446842,1.6229805,0.38479054,0.7261018,0.11768789,1.0,0.15522958,1.3582033
0.94,-0.14888161,0.7344237,10.860201,0.9889376,-0.14833221,0.07265002,0.08288278,3.7580738,0.4351254,1.4405354,0.11768789,1.0,0.15522958,0.7261018
0.96,-0.13261639,0.84208333,7.6985216,0.99121934,-0.132228,0.074897595,0.13373548,2.9318733,0.43639073,1.4630004,0.11768789,1.0,0.15522958,1.4405354
0.98,-0.11591675,0.8443601,-1.8053344,0.9932892,-0.11565734,0.077772945,0.15920407,0.78182054,0.443347,1.0303444,0.11768789,1.0,0.15522958,1.4630004
1.0,-0.099376716,0.81992376,32.860764,0.9950662,-0.09921323,0.08108514,0.1757746,7.8283668,0.4318581,2.877542,0.11768789,1.0,0.15522958,1.0303444
1.02,-0.08071661,0.95409346,-14.179979,0.99674416,-0.08062899,0.0852416,0.22197902,-2.1331828,0.37543198,0.5725065,0.11768789,1.0,0.15522958,2.877542
1.04,-0.06386138,0.8272519,-4.3330436,0.9979616,-0.06381798,0.08935615,0.2102529,-0.25597557,0.3266781,0.9795706,0.11768789,1.0,0.15522958,0.5725065
1.06,-0.047391187,0.6504069,-17.812756,0.9988772,-0.04737345,0.09365349,0.18494669,-3.21359,0.3097761,0.10350787,0.11768789,1.0,0.15522958,0.9795706
1.08,-0.037019946,0.4460202,-6.967331,0.99931484,-0.03701149,0.09688617,0.151112,-1.0714426,0.30635342,0.47508672,0.11768789,1.0,0.15522958,0.10350787
1.1,-0.029187543,0.3759551,6.7576423,0.99957407,-0.029183399,0.099745885,0.14329396,1.6926178,0.30047354,1.1287935,0.11768789,1.0,0.15522958,0.47508672
1.12,-0.021677593,0.4329674,12.750326,0.99976504,-0.021675896,0.10265917,0.1603148,2.860298,0.26945195,1.4992088,0.11768789,1.0,0.15522958,1.1287935
1.14,-0.013074458,0.4190318,-15.360266,0.9999145,-0.013074085,0.105889395,0.16106434,-3.0434031,0.24237396,0.010909355,0.11768789,1.0,0.15522958,1.4992088
1.16,-0.005031058,0.3743822,-16.031027,0.99998736,-0.0050310367,0.10906147,0.15381832,-3.2617424,0.21926977,-0.08377251,0.11768789,1.0,0.15522958,0.010909355
1.18,0.0014422819,0.3156226,-25.594124,0.999999,0.0014422814,0.111934744,0.14218801,-5.3055983,0.18818386,-0.6579882,0.11768789,1.0,0.15522958,-0.08377251
1.2,0.0052510207,0.16412945,-10.004751,0.99998623,0.0052509964,0.11425622,0.11023526,-2.1192143,0.1998366,-0.010854776,0.11768789,1.0,0.15522958,-0.6579882
1.22,0.008695272,0.16433875,6.2415533,0.9999622,0.008695162,0.11648411,0.10901274,1.2096199,0.1945982,0.81915456,0.11768789,1.0,0.15522958,-0.010854776
1.24,0.011701641,0.21493833,-4.946909,0.9999315,0.011701373,0.11858995,0.11756,-1.1347648,0.17104201,0.26785138,0.11768789,1.0,0.15522958,0.81915456
1.26,0.01568966,0.13923873,6.726106,0.9998769,0.015689015,0.12085492,0.099304944,1.2409419,0.19756782,0.77624255,0.11768789,1.0,0.15522958,0.26785138
1.28,0.019186724,0.26667565,-16.535627,0.99981594,0.019185547,0.1229599,0.12239864,-3.606362,0.14500123,-0.33608472,0.11768789,1.0,0.15522958,0.77624255
1.3,0.024246309,0.20654038,-1.8175001,0.9997061,0.024243934,0.12531574,0.105823554,-0.61036205,0.081866786,0.33584562,0.11768789,1.0,0.15522958,-0.33608472
1.32,0.02783583,0.12779254,-10.749336,0.9996126,0.027832234,0.12727617,0.084500715,-2.4964554,0.04631754,-0.24318857,0.11768789,1.0,0.15522958,0.33584562
1.34,0.029223667,-0.035996016,-5.07298,0.999573,0.029219508,0.12867445,0.044980798,-1.3378497,0.048525028,-0.14105825,0.11768789,1.0,0.15522958,-0.24318857
1.36,0.029513404,0.13998777,-0.75498605,0.9995645,0.02950912,0.12973167,0.07570794,-0.4433477,0.017121647,0.2307851,0.11768789,1.0,0.15522958,-0.14105825
1.38,0.03195654,0.0994415,11.279225,0.9994894,0.0319511,0.131119,0.06133816,2.0239265,-0.027203318,0.7819241,0.11768789,1.0,0.15522958,0.2307851
1.4,0.033582397,0.003363734,-10.500339,0.99943614,0.033576086,0.13221353,0.035035554,-2.5040154,-0.02980492,-0.4849265,0.11768789,1.0,0.15522958,0.7819241
1.42,0.03279668,-0.090539746,2.0723062,0.99946225,0.032790802,0.1326784,0.009040249,0.10561395,-0.022014942,0.048633844,0.11768789,1.0,0.15522958,-0.4849265
1.44,0.031344257,-0.028266013,17.627129,0.9995088,0.031339124,0.13287602,0.015614977,3.3420172,-0.055100847,0.8959663,0.11768789,1.0,0.15522958,0.048633844
1.46,0.03169195,0.04638791,-12.592184,0.99949783,0.031686645,0.13332205,0.024913246,-2.9176917,-0.10603739,-0.6360995,0.11768789,1.0,0.15522958,0.8959663
1.48,0.030654551,-0.16859072,7.056237,0.9995302,0.030649751,0.13335739,-0.025794065,1.1571977,-0.09763522,0.14855625,0.11768789,1.0,0.15522958,-0.6360995
1.5,0.028053006,-0.13837828,18.870314,0.99960655,0.028049327,0.13294777,-0.025359374,3.6293437,-0.12271516,0.7748021,0.11768789,1.0,0.15522958,0.14855625
,,,,,,,,,,,,,,0.7748021
