# This is CartPole simulation from 09.01.2023 at time 05:40:53
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,1.3724879,0.2745551,21.162361,0.19701119,0.9804012,-0.08943437,0.026310306,1.5748012,0.14804137,0.4993786,-0.090109855,1.0,0.35177124,-0.15484293
0.04,1.3817209,0.6929243,20.71639,0.18795088,0.98217845,-0.08878622,0.046164565,0.46322352,0.2770978,0.26231727,-0.08965926,1.0,0.35177124,0.4993786
0.06,1.3993374,1.1114815,21.136444,0.17062005,0.9853369,-0.08770969,0.06561096,1.5034292,0.4507948,0.71643746,-0.088922836,1.0,0.35177124,0.26231727
0.08,1.4253538,1.5321075,22.339867,0.14493033,0.9894419,-0.086178504,0.089515574,5.41033,0.63953125,2.1140563,-0.08791253,1.0,0.35177124,0.71643746
0.1,1.4599276,1.9705777,21.142595,0.11064178,0.99386036,-0.08367266,0.17829573,1.6522036,0.8146478,1.4207399,-0.08664026,1.0,0.35177124,2.1140563
0.12,1.5032142,2.400349,21.066292,0.067530654,0.9977172,-0.079457276,0.24951684,1.6687287,0.95728195,1.8515726,-0.08511796,1.0,0.35177124,1.4207399
0.14,1.5550369,2.8227694,20.862343,0.015758773,0.99987584,-0.07392052,0.30291587,-0.04405388,1.0,1.6647061,-0.08335754,1.0,0.35177124,1.8515726
0.16,1.6152456,3.238696,20.665,-0.04443462,0.9990123,-0.0676003,0.33937946,1.8315421,1.0,2.5482347,-0.08137096,1.0,0.35177124,1.6647061
0.18,1.6837146,3.6521494,19.49032,-0.11267849,0.9936315,-0.06041985,0.36297303,5.1134825,1.0,3.82517,-0.079170115,1.0,0.35177124,2.5482347
0.2,1.760368,4.05699,20.479408,-0.18843825,0.98208505,-0.052719176,0.3917988,-0.022869542,1.0,2.474429,-0.07676695,1.0,0.35177124,3.82517
0.22,1.8452162,4.469406,19.613987,-0.2709885,0.9625826,-0.044963114,0.37900528,0.7635425,1.0,2.8010244,-0.0741734,1.0,0.35177124,2.474429
0.24,1.9382756,4.880946,15.236841,-0.3592641,0.93323594,-0.037522454,0.35627425,5.4797096,1.0,4.2844477,-0.07140138,1.0,0.35177124,2.8010244
0.26,2.0392306,5.2574577,17.25884,-0.45148975,0.8922763,-0.030233474,0.3631003,1.3630399,1.0,3.1573424,-0.06846283,1.0,0.35177124,4.2844477
0.28,2.1475923,5.6160054,15.983788,-0.5453411,0.8382142,-0.022891995,0.3665196,1.2472132,0.80752426,3.2195058,-0.06536966,1.0,0.35177124,3.1573424
0.3,2.26331,5.9900007,25.848654,-0.6384738,0.76964355,-0.01582846,0.3364029,-7.239889,0.50140256,0.6598064,-0.062133815,1.0,0.35177124,3.2195058
0.32,2.3871386,6.407918,25.707626,-0.72864556,0.684891,-0.009977826,0.25697204,-7.398891,0.124688745,0.31424302,-0.05876722,1.0,0.35177124,0.6598064
0.34,2.5200043,6.907898,34.600437,-0.8129545,0.5823272,-0.006241347,0.11305054,-13.00489,-0.26505017,-1.8720194,-0.055281796,1.0,0.35177124,0.31424302
0.36,2.6631289,7.4137764,39.429237,-0.88770324,0.46041602,-0.0056260424,-0.046727676,-15.8130665,-0.6798886,-3.389967,-0.05168948,1.0,0.35177124,-1.8720194
0.38,2.816317,7.901549,24.489567,-0.9475627,0.31956992,-0.008299343,-0.213294,-8.881593,-1.0,-2.5120785,-0.048002195,1.0,0.35177124,-3.389967
0.4,2.978469,8.306179,11.385421,-0.9867248,0.16240129,-0.014078909,-0.36053753,-3.8661034,-1.0,-2.2586005,-0.044231873,1.0,0.35177124,-2.5120785
0.42,-3.1367836,8.459144,10.845147,-0.99998844,-0.0048089717,-0.02194685,-0.41682437,-5.2030187,-1.0,-3.3162384,-0.04039044,1.0,0.35177124,-2.2586005
0.44,-2.967078,8.457298,-5.7248673,-0.98481095,-0.17363021,-0.030629903,-0.43312794,0.92680347,-1.0,-2.3248408,-0.036489826,1.0,0.35177124,-3.3162384
0.46,-2.798611,8.327336,-5.9848537,-0.9417561,-0.33629665,-0.039372448,-0.42132252,-0.59466463,-1.0,-3.0844078,-0.032541953,1.0,0.35177124,-2.3248408
0.48,-2.6338575,8.102892,-8.195456,-0.8738479,-0.4861994,-0.047620095,-0.39432037,-1.1351027,-1.0,-3.4368634,-0.028558757,1.0,0.35177124,-3.0844078
0.5,-2.474494,7.7898216,-11.171777,-0.78562003,-0.61870927,-0.055121295,-0.34853503,-1.1370538,-1.0,-3.4405663,-0.024552165,1.0,0.35177124,-3.4368634
0.52,-2.3211036,7.490881,-19.495571,-0.68186355,-0.7314794,-0.062129024,-0.33775172,2.7967036,-1.0,-2.387518,-0.0205341,1.0,0.35177124,-3.4405663
0.54,-2.1745408,7.121454,-21.225851,-0.56772894,-0.82321554,-0.06861392,-0.30570883,3.208585,-1.0,-2.0876098,-0.016516495,1.0,0.35177124,-2.387518
0.56,-2.0358863,6.714142,-21.43455,-0.4485032,-0.89378124,-0.074235834,-0.2646886,2.743726,-1.0,-1.9200965,-0.0125112785,1.0,0.35177124,-2.0876098
0.58,-1.9053018,6.317046,-18.898727,-0.3283021,-0.9445728,-0.07925957,-0.25466645,-1.3823367,-1.0,-2.9964104,-0.0085303765,1.0,0.35177124,-1.9200965
0.6,-1.7824382,5.9283414,-21.122393,-0.21006538,-0.97768736,-0.084581494,-0.28110197,1.2732228,-1.0,-2.1246266,-0.004585718,1.0,0.35177124,-2.9964104
0.62,-1.6676761,5.5102034,-20.941813,-0.09672829,-0.99531084,-0.09002373,-0.276023,0.13740829,-1.0,-2.2599196,-0.0006892308,1.0,0.35177124,-2.1246266
0.64,-1.5612237,5.092469,-21.09868,0.009572435,-0.99995416,-0.095695674,-0.30540246,-4.672583,-0.8873429,-3.7254245,0.003147156,1.0,0.35177124,-2.2599196
0.66,-1.4631524,4.6746006,-20.5448,0.10743616,-0.994212,-0.10186525,-0.30196062,1.4456234,-0.6334621,-1.5794251,0.0069115143,1.0,0.35177124,-3.7254245
0.68,-1.3733327,4.2621155,-20.555883,0.19618285,-0.98056734,-0.107610404,-0.28842798,0.065708034,-0.37040657,-1.7766937,0.010591917,1.0,0.35177124,-1.5794251
0.7,-1.291639,3.8697507,-19.613052,0.27554575,-0.961288,-0.1130954,-0.25670004,0.9536358,-0.09621984,-1.197317,0.014176434,1.0,0.35177124,-1.7766937
0.72,-1.2174798,3.5216377,-17.712965,0.34601137,-0.93823034,-0.11764678,-0.18015887,2.673104,0.1508722,-0.18051991,0.017653137,1.0,0.35177124,-1.197317
0.74,-1.150101,3.177794,-7.6619678,0.40839532,-0.91280514,-0.12065447,-0.1230796,13.1904,0.43237406,3.4079266,0.0210101,1.0,0.35177124,-0.18051991
0.76,-1.0888262,2.8976984,-13.778482,0.4635258,-0.8860834,-0.121840246,-0.015344356,4.861977,0.6541484,1.435814,0.024235394,1.0,0.35177124,3.4079266
0.78,-1.0332265,2.6297684,-9.905632,0.5120501,-0.85895556,-0.121199384,0.080268525,7.424694,0.88199407,2.709942,0.027317088,1.0,0.35177124,1.435814
0.8,-0.9826986,2.381826,-9.031782,0.5547793,-0.8319975,-0.11856355,0.1754924,7.11128,1.0,3.1002696,0.030243257,1.0,0.35177124,2.709942
0.82,-0.9368531,2.1827338,-12.734953,0.5923264,-0.8056981,-0.11395465,0.29429042,3.2898679,1.0,2.5600305,0.033001974,1.0,0.35177124,3.1002696
0.84,-0.8957077,1.9343863,-15.808392,0.6249665,-0.78065157,-0.1076778,0.35911426,0.41507947,1.0,2.057518,0.035581306,1.0,0.35177124,2.5600305
0.86,-0.85945547,1.668358,-11.74963,0.65285003,-0.7574872,-0.10013619,0.40077904,2.9618883,1.0,3.020865,0.037969325,1.0,0.35177124,2.057518
0.88,-0.82859,1.4114584,-5.3570213,0.6759156,-0.73697907,-0.09188515,0.44053194,6.9959917,1.0,4.3849473,0.040154107,1.0,0.35177124,3.020865
0.9,-0.8023259,1.1822699,-11.123443,0.6950363,-0.71897465,-0.08252578,0.4927457,2.6553862,1.0,3.3980048,0.042123724,1.0,0.35177124,4.3849473
0.92,-0.78141904,0.8923549,-14.535027,0.70991486,-0.7042875,-0.07270024,0.4982119,0.13946937,1.0,2.7193115,0.043866243,1.0,0.35177124,3.3980048
0.94,-0.7659434,0.6087614,-12.502795,0.7207287,-0.6932173,-0.06255739,0.50425893,1.3059969,1.0,3.0872314,0.045369737,1.0,0.35177124,2.7193115
0.96,-0.75614613,0.33668283,-14.718998,0.72748566,-0.6861229,-0.052325882,0.5150385,-0.23369588,1.0,2.707976,0.04662228,1.0,0.35177124,3.0872314
0.98,-0.75239956,0.027684648,-13.751648,0.7300511,-0.6833925,-0.04228742,0.5004784,0.34846112,1.0,2.804975,0.047611944,1.0,0.35177124,2.707976
1.0,-0.7542511,-0.25225267,-14.711301,0.72878456,-0.6847431,-0.03217008,0.5043403,-0.25350052,1.0,2.6521277,0.048326798,1.0,0.35177124,2.804975
1.02,-0.7620175,-0.537113,-11.525086,0.72344464,-0.69038236,-0.022173459,0.50589925,1.8835881,1.0,3.259311,0.048754916,1.0,0.35177124,2.6521277
1.04,-0.77560794,-0.8590509,-14.928309,0.7139955,-0.70015025,-0.012213304,0.48522186,-0.19656023,1.0,2.562587,0.04888556,1.0,0.35177124,3.259311
1.06,-0.7955212,-1.1650809,-13.248732,0.6999126,-0.7142285,-0.0025662137,0.47793734,1.1187599,1.0,2.8885276,0.04893906,1.0,0.35177124,2.562587
1.08,-0.8214597,-1.457623,-19.120224,0.6811532,-0.7321409,0.007035559,0.4840734,-2.6389534,0.9901616,1.8234571,0.049082693,1.0,0.35177124,2.8885276
1.1,-0.8533034,-1.7621247,-15.156834,0.65749776,-0.7534565,0.016774239,0.48759657,0.40765128,0.90949124,2.6884491,0.049312834,1.0,0.35177124,1.8234571
1.12,-0.89172375,-2.1102128,-16.549814,0.6280716,-0.77815557,0.026291987,0.46657503,-0.23223993,0.67580086,2.3640091,0.04962587,1.0,0.35177124,2.6884491
1.14,-0.9373584,-2.5034313,-19.43344,0.59191924,-0.8059973,0.035255723,0.41784716,-2.0753682,0.30141097,1.5326879,0.05001817,1.0,0.35177124,2.3640091
1.16,-0.9913336,-2.9256783,-31.246733,0.54757446,-0.836757,0.042928565,0.35242394,-11.817415,-0.06297671,-1.7606204,0.050486118,1.0,0.35177124,1.5326879
1.18,-1.0545561,-3.4192994,-25.864689,0.49361378,-0.86968124,0.04863262,0.22966743,-7.3491273,-0.4160795,-1.1546136,0.051026087,1.0,0.35177124,-1.7606204
1.2,-1.1274153,-3.9097812,-24.60681,0.42899603,-0.90330637,0.052071564,0.10749406,-6.321254,-0.7437962,-1.5906173,0.05163446,1.0,0.35177124,-1.1546136
1.22,-1.210029,-4.3954444,-23.66309,0.35299227,-0.9356262,0.053078517,-0.014188461,-5.5414014,-1.0,-2.1218772,0.052307613,1.0,0.35177124,-1.5906173
1.24,-1.302256,-4.874233,-19.017214,0.26532438,-0.9641592,0.05168782,-0.13887268,1.8806136,-1.0,-0.612885,0.053041924,1.0,0.35177124,-2.1218772
1.26,-1.4035704,-5.304326,-22.011625,0.16644761,-0.9860503,0.04852154,-0.19187492,-4.170994,-1.0,-2.9743829,0.053833768,1.0,0.35177124,-0.612885
1.28,-1.5134635,-5.727586,-20.51584,0.057301424,-0.99835694,0.044353485,-0.23369457,2.174205,-1.0,-1.3918475,0.054679528,1.0,0.35177124,-2.9743829
1.3,-1.6317587,-6.144148,-20.658314,-0.060924612,-0.99814236,0.03970867,-0.2247868,-0.8576458,-1.0,-2.5358005,0.055575576,1.0,0.35177124,-1.3918475
1.32,-1.7583548,-6.554988,-21.180267,-0.18646073,-0.9824624,0.035150263,-0.23280066,1.8756534,-1.0,-1.9286724,0.056518298,1.0,0.35177124,-2.5358005
1.34,-1.8931472,-6.9654446,-22.288998,-0.31679723,-0.9484933,0.03058779,-0.21913365,3.8079598,-1.0,-1.4625955,0.05750406,1.0,0.35177124,-1.9286724
1.36,-2.0359561,-7.362728,-18.805447,-0.44856563,-0.8937499,0.026205733,-0.20559868,0.25134718,-0.9217062,-2.6419566,0.058529254,1.0,0.35177124,-1.4625955
1.38,-2.18693,-7.758319,-22.571733,-0.5778841,-0.81611884,0.022529181,-0.16897213,4.5753684,-0.5339151,-1.2581785,0.059590247,1.0,0.35177124,-2.6419566
1.4,-2.3456748,-8.150417,-23.862047,-0.69962925,-0.7145061,0.019634089,-0.11578085,6.073574,-0.12548278,-0.5904716,0.06068342,1.0,0.35177124,-1.2581785
1.42,-2.51291,-8.610783,-25.246126,-0.80880284,-0.5880799,0.018398846,0.0015348656,7.594464,0.26491886,0.45541078,0.061805155,1.0,0.35177124,-0.5904716
1.44,-2.6893594,-9.035935,-26.170082,-0.8994735,-0.43697536,0.019665845,0.11813744,8.96257,0.65369606,1.5923514,0.062951826,1.0,0.35177124,0.45541078
