# This is CartPole simulation from 09.01.2023 at time 05:40:09
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,1.260183,0.7354027,14.976858,0.3056427,0.9521463,-0.03096891,-0.008485756,-2.186975,-0.018433338,-0.8871562,-0.030613152,-1.0,0.4340323,-0.03576834
0.04,1.2777838,1.0560025,14.900472,0.28883773,0.9573781,-0.03116726,-0.01389065,-2.637606,-0.07329102,-1.0245813,-0.030355433,-1.0,0.4340323,-0.8871562
0.06,1.3017455,1.372954,15.116333,0.2658165,0.96402365,-0.03161366,-0.031120656,-2.6334488,-0.15764351,-1.0663598,-0.029934239,-1.0,0.4340323,-1.0245813
0.08,1.3321326,1.7030832,15.015596,0.23640446,0.9716547,-0.032273103,-0.024853071,-3.515104,-0.26183367,-1.2604582,-0.029356392,-1.0,0.4340323,-1.0663598
0.1,1.3690227,2.018413,16.66238,0.20040727,0.97971267,-0.033123042,-0.06390299,0.22485435,-0.4068326,-0.2089154,-0.028628714,-1.0,0.4340323,-1.2604582
0.12,1.41221,2.3346765,16.54186,0.15792245,0.9874515,-0.03492949,-0.116009556,-0.6237597,-0.5790855,-0.6465005,-0.02775803,-1.0,0.4340323,-0.2089154
0.14,1.4617815,2.6562743,16.044619,0.108799025,0.9940638,-0.03778938,-0.17360929,-4.1269016,-0.7369548,-1.9374099,-0.02675116,-1.0,0.4340323,-0.6465005
0.16,1.5178039,2.981992,16.420261,0.05296762,0.99859625,-0.042060003,-0.24781181,-5.171474,-0.89954996,-2.5189533,-0.025614928,-1.0,0.4340323,-1.9374099
0.18,1.5804391,3.316707,16.969969,-0.009642615,0.9999535,-0.047722016,-0.32493103,-3.4325962,-1.0,-2.2165048,-0.024356157,-1.0,0.4340323,-2.5189533
0.2,1.6498638,3.6624496,16.95347,-0.078985155,0.99687576,-0.055114675,-0.43188503,-0.7094342,-1.0,-1.7294942,-0.022981664,-1.0,0.4340323,-2.2165048
