# This is CartPole simulation from 09.01.2023 at time 05:43:06
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,1.1218141,0.8410362,22.686937,0.43404883,0.90088934,0.11334495,-0.012605604,-0.09859349,-0.124301605,-0.3241307,0.113164365,-1.0,0.29047367,0.8664981
0.04,1.1425747,1.2815988,23.604153,0.4152537,0.90970564,0.112936266,-0.028147222,0.55463135,-0.23459978,-0.1683853,0.11295598,-1.0,0.29047367,-0.3241307
0.06,1.17221,1.7180605,20.653158,0.3881159,0.9216106,0.11222668,-0.05356733,-2.64115,-0.436983,-1.2265837,0.11261542,-1.0,0.29047367,-0.1683853
0.08,1.210627,2.1744373,20.285778,0.35243276,0.93583715,0.11100308,-0.06659761,-3.6954741,-0.65167373,-1.557989,0.112148196,-1.0,0.29047367,-1.2265837
0.1,1.2577233,2.5837512,21.99382,0.30798373,0.95139164,0.108913094,-0.14418975,-2.5632017,-0.81894666,-1.5109962,0.11155983,-1.0,0.29047367,-1.557989
0.12,1.3132021,3.0033739,20.768332,0.25475487,0.96700567,0.10530994,-0.23261574,-5.546809,-0.9829777,-2.7811897,0.11085583,-1.0,0.29047367,-1.5109962
0.14,1.377281,3.4521618,22.762714,0.19230984,0.98133427,0.10000069,-0.3054467,-4.039207,-1.0,-2.5524879,0.11004172,-1.0,0.29047367,-2.7811897
0.16,1.4504597,3.916313,25.067074,0.120046385,0.9927683,0.09314619,-0.3868665,0.0676291,-1.0,-1.5151669,0.10912301,-1.0,0.29047367,-2.5524879
0.18,1.533151,4.404029,24.93011,0.037636403,0.9992915,0.08478383,-0.4545159,-2.7658045,-1.0,-2.5787125,0.10810522,-1.0,0.29047367,-1.5151669
0.2,1.6257389,4.907401,25.980234,-0.054914895,0.99849105,0.075211585,-0.49825242,-5.7443237,-1.0,-3.5538821,0.10699386,-1.0,0.29047367,-2.5787125
