# This is CartPole simulation from 09.01.2023 at time 05:30:27
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-1.5580895,-0.4361398,-24.870949,0.01270649,-0.9999193,-0.10397293,0.0008426437,1.0792646,-0.24211848,0.34937835,-0.10409441,1.0,0.29526165,-0.3485007
0.04,-1.5713001,-0.93476146,-24.891552,-0.0005038222,-0.9999999,-0.104210176,-0.035415754,-3.0598004,-0.44027913,-1.1616575,-0.103598475,1.0,0.29526165,0.34937835
0.06,-1.5944682,-1.4308192,-24.602661,-0.023669697,-0.99971986,-0.10543782,-0.09726587,-4.549966,-0.6296257,-1.9738307,-0.102787964,1.0,0.29526165,-1.1616575
0.08,-1.6275101,-1.9224694,-24.946619,-0.056683347,-0.9983922,-0.10801876,-0.15863556,0.80309427,-0.7981551,-0.63322115,-0.10167601,1.0,0.29526165,-1.9738307
0.1,-1.670337,-2.4065356,-24.115831,-0.099376336,-0.9950499,-0.11169355,-0.21930166,-2.4557674,-0.9592812,-2.034141,-0.10027573,1.0,0.29526165,-0.63322115
0.12,-1.7227473,-2.883903,-24.048613,-0.15136693,-0.98847765,-0.116670065,-0.27296847,-1.3304651,-1.0,-2.0285056,-0.09860026,1.0,0.29526165,-2.034141
0.14,-1.7846513,-3.3569133,-22.95682,-0.21222861,-0.97722006,-0.12255777,-0.30959344,-2.4321282,-1.0,-2.6557765,-0.09666274,1.0,0.29526165,-2.0285056
0.16,-1.8557314,-3.8031573,-27.282862,-0.2810951,-0.9596799,-0.1294536,-0.36935353,4.8500657,-1.0,-0.7779141,-0.09447627,1.0,0.29526165,-2.6557765
0.18,-1.9361724,-4.279628,-23.237728,-0.35730052,-0.93398947,-0.13667144,-0.3612481,0.076946646,-1.0,-2.3514636,-0.092054,1.0,0.29526165,-0.7779141
0.2,-2.0258007,-4.7429733,-21.604528,-0.43946624,-0.8982591,-0.14400259,-0.35526955,-0.5926361,-1.0,-2.6454668,-0.08940905,1.0,0.29526165,-2.3514636
0.22,-2.1245964,-5.171777,-19.37793,-0.5259231,-0.8505321,-0.15112805,-0.36018813,-1.2637618,-0.8061247,-2.964883,-0.08655456,1.0,0.29526165,-2.6454668
0.24,-2.231704,-5.576696,-19.96331,-0.61383367,-0.7894354,-0.15837085,-0.36254823,0.27550313,-0.5311454,-2.5874646,-0.08350364,1.0,0.29526165,-2.964883
0.26,-2.34782,-6.036739,-33.086628,-0.70116043,-0.7130035,-0.1649078,-0.3091943,8.685321,-0.15163901,0.015002574,-0.080269426,1.0,0.29526165,-2.5874646
0.28,-2.473634,-6.5721536,-43.543636,-0.7850877,-0.61938465,-0.16999254,-0.20020264,14.176955,0.26575166,1.973747,-0.076865055,1.0,0.29526165,0.015002574
0.3,-2.6113334,-7.2058754,-36.07745,-0.86267596,-0.50575703,-0.17221172,-0.029649116,10.793975,0.70732963,1.8061866,-0.07330365,1.0,0.29526165,1.973747
0.32,-2.7621312,-7.8842926,-37.384266,-0.92886424,-0.37042028,-0.17074385,0.17366578,12.015135,1.0,3.1536894,-0.06959833,1.0,0.29526165,1.8061866
0.34,-2.924693,-8.394145,-27.810705,-0.97656935,-0.21520285,-0.16583577,0.32412958,9.133128,1.0,3.3541257,-0.06576224,1.0,0.29526165,3.1536894
0.36,-3.0957048,-8.664393,-14.259065,-0.9989473,-0.045871757,-0.15839124,0.40594417,5.2533927,1.0,3.147321,-0.06180849,1.0,0.29526165,3.3541257
0.38,3.012504,-8.748447,13.3855,-0.9916796,0.12873033,-0.14959103,0.44712228,-3.9545503,1.0,1.4732499,-0.05775022,1.0,0.29526165,3.147321
0.4,2.8385854,-8.623886,14.305758,-0.95444345,0.29839182,-0.14073901,0.44001165,-2.7458606,1.0,2.1492176,-0.05360056,1.0,0.29526165,1.4732499
0.42,2.668078,-8.403181,11.50744,-0.889971,0.45601708,-0.13210423,0.42664117,0.02813053,1.0,3.1342416,-0.049372632,1.0,0.29526165,2.1492176
