# This is CartPole simulation from 09.01.2023 at time 05:27:32
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,-2.6625345,-0.100877255,-22.621607,-0.8874294,-0.46094358,0.005537617,0.032541215,4.8303423,0.2696612,1.1763275,0.005190898,-1.0,0.2920035,0.3069912
0.04,-2.668056,-0.47457778,-20.98221,-0.889961,-0.4560366,0.0068102246,0.09495712,4.1576247,0.3672912,1.2939197,0.0053325477,-1.0,0.2920035,1.1763275
0.06,-2.6805859,-0.79543364,-16.888659,-0.8956051,-0.44485003,0.009139421,0.13584052,2.4779284,0.4335638,1.0420576,0.005564047,-1.0,0.2920035,1.2939197
0.08,-2.69957,-1.135263,-7.772546,-0.9038883,-0.42776865,0.0123249255,0.1876954,-1.282339,0.4768195,0.2963215,0.0058816466,-1.0,0.2920035,1.0420576
0.1,-2.7250125,-1.4452918,-17.47765,-0.9144781,-0.4046354,0.016434725,0.23058015,3.1159444,0.4866187,1.660114,0.006281596,-1.0,0.2920035,0.2963215
0.12,-2.7564306,-1.6887461,-15.697722,-0.92673755,-0.3757093,0.021351773,0.2504344,2.6357303,0.46898466,1.6333052,0.006760147,-1.0,0.2920035,1.660114
0.14,-2.7920241,-1.8696159,-15.533884,-0.9395206,-0.34249246,0.026428469,0.25040203,2.8807023,0.44070822,1.7064264,0.007313548,-1.0,0.2920035,1.6333052
0.16,-2.8315465,-2.0547884,-5.342557,-0.9523195,-0.30510256,0.03169742,0.25953946,-0.93747425,0.39022762,0.7788458,0.007938051,-1.0,0.2920035,1.7064264
0.18,-2.8739216,-2.246348,-3.8424852,-0.9643895,-0.2644861,0.036868293,0.27889907,-1.1162267,0.32894927,0.8484602,0.008629905,-1.0,0.2920035,0.7788458
0.2,-2.9192255,-2.2890332,6.178033,-0.9753781,-0.22053915,0.042141244,0.24696016,-4.6610703,0.2485105,-0.17583098,0.00938536,-1.0,0.2920035,0.8484602
