# This is CartPole simulation from 09.01.2023 at time 05:29:00
# Done with git-revision: 6630f7e6904fd8d7b8f88cd528a2dcd0b7eeaff7
#
# Length of experiment: 27 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.45
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.3
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position,target_equilibrium,L,u_-1
0.02,1.9107786,0.10746129,22.44041,-0.3334704,0.9427606,0.00369639,-0.07671765,-4.2850976,-0.2532613,-1.4916704,0.0050352467,-1.0,0.35683072,-1.1247724
0.04,1.9166937,0.51643366,19.014791,-0.33904102,0.9407716,0.0017793487,-0.105991736,0.525192,-0.40132135,-0.13116947,0.0051774005,-1.0,0.35683072,-1.4916704
0.06,1.9307299,0.94031566,22.085697,-0.352212,0.93592024,-0.00064739515,-0.15678772,-3.7874928,-0.58070666,-1.6813337,0.0054097245,-1.0,0.35683072,-0.13116947
0.08,1.953459,1.3700385,23.15978,-0.3733919,0.9276737,-0.004394456,-0.21703467,-5.167178,-0.7286152,-2.3507342,0.0057284553,-1.0,0.35683072,-1.6813337
0.1,1.984759,1.8088366,16.226088,-0.4022404,0.9155341,-0.0093221385,-0.28942916,3.09981,-0.8767372,-0.10232407,0.00612983,-1.0,0.35683072,-2.3507342
0.12,2.0248363,2.2488902,17.792744,-0.43859974,0.89868253,-0.01571223,-0.36440623,0.7584032,-0.9907494,-1.1144387,0.0066100853,-1.0,0.35683072,-0.10232407
0.14,2.0739083,2.7175488,20.984226,-0.48215425,0.87608635,-0.023825694,-0.47075063,-2.9269335,-1.0,-2.6583686,0.007165458,-1.0,0.35683072,-1.1144387
0.16,2.13201,3.1398888,19.168255,-0.5322141,0.84660983,-0.033757523,-0.5339578,-1.5779469,-1.0,-2.4713707,0.0077921855,-1.0,0.35683072,-2.6583686
0.18,2.1983273,3.5357156,17.607447,-0.58714795,0.80947965,-0.04480638,-0.58025813,-0.79136443,-1.0,-2.383599,0.008486504,-1.0,0.35683072,-2.4713707
0.2,2.2724974,3.9260108,17.414728,-0.6455178,0.7637452,-0.056810405,-0.63112104,-1.2776641,-1.0,-2.7010279,0.009244651,-1.0,0.35683072,-2.383599
0.22,2.3540852,4.2763505,22.955944,-0.70561373,0.7085967,-0.06964168,-0.6637592,-5.675843,-1.0,-4.0602384,0.010062862,-1.0,0.35683072,-2.7010279
0.24,2.4426804,4.5753856,8.790263,-0.76554245,0.6433854,-0.083258346,-0.6776851,2.733466,-0.97540647,-1.7390153,0.010937376,-1.0,0.35683072,-4.0602384
0.26,2.5363708,4.824459,4.4702935,-0.82237583,0.5689446,-0.096736915,-0.6767443,4.1533866,-0.8127599,-1.3862187,0.011864428,-1.0,0.35683072,-1.7390153
0.28,2.6341603,4.9709215,1.3298242,-0.87399507,0.4859348,-0.10986339,-0.6364784,4.6845727,-0.61662316,-1.1421478,0.012840257,-1.0,0.35683072,-1.3862187
0.3,2.733885,5.038975,1.7633014,-0.91803217,0.39650586,-0.1218428,-0.5752323,3.2789812,-0.36524278,-1.3416206,0.013861098,-1.0,0.35683072,-1.1421478
0.32,2.8347657,5.0392175,-1.1252928,-0.9532967,0.30203533,-0.13270071,-0.5018859,3.627172,-0.09217247,-1.0393814,0.014923188,-1.0,0.35683072,-1.3416206
0.34,2.9343214,4.9377027,-9.829419,-0.9785961,0.20579033,-0.14162955,-0.39987582,6.8011966,0.20681918,0.10571588,0.016022766,-1.0,0.35683072,-1.0393814
0.36,3.0313072,4.699833,-23.882202,-0.99392474,0.110062,-0.14845592,-0.2537185,12.480219,0.52466154,2.0845625,0.017156065,-1.0,0.35683072,0.10571588
0.38,3.122435,4.3639655,-27.455166,-0.9998165,0.019156389,-0.1520156,-0.08073399,13.2176695,0.8544302,2.9640565,0.018319326,-1.0,0.35683072,2.0845625
0.4,-3.0775366,3.9316576,-18.87827,-0.9979491,-0.064012274,-0.15170817,0.120638676,8.339276,1.0,2.6034188,0.019508783,-1.0,0.35683072,2.9640565
0.42,-3.0026999,3.479912,3.4121797,-0.9903699,-0.13844666,-0.14763771,0.316713,-3.0388777,1.0,0.6002579,0.020720674,-1.0,0.35683072,2.6034188
0.44,-2.934572,3.2462463,-24.170261,-0.97864765,-0.2055451,-0.14087935,0.3954791,9.663385,1.0,4.1481586,0.021951236,-1.0,0.35683072,0.6002579
0.46,-2.8722794,3.0108862,-18.454014,-0.96395385,-0.2660695,-0.13209344,0.46286726,6.3753643,1.0,3.6017466,0.023196707,-1.0,0.35683072,4.1481586
0.48,-2.813783,2.8220139,-13.612242,-0.9467498,-0.32197016,-0.122505106,0.49649084,3.4804356,1.0,2.9918795,0.024453321,-1.0,0.35683072,3.6017466
0.5,-2.7596767,2.5638099,-7.266861,-0.9279523,-0.37269908,-0.11203024,0.5547267,-0.23647662,1.0,2.2856903,0.025717316,-1.0,0.35683072,2.9918795
0.52,-2.7097826,2.403699,-14.119118,-0.9082097,-0.41851538,-0.10096412,0.553157,2.854539,1.0,3.0702956,0.026984932,-1.0,0.35683072,2.2856903
0.54,-2.6639676,2.1792467,-8.355381,-0.8880891,-0.4596713,-0.089555904,0.5758988,-0.621165,1.0,2.251999,0.0282524,-1.0,0.35683072,3.0702956
0.56,-2.6220717,1.9664751,-6.3558803,-0.86805713,-0.49646434,-0.07806995,0.5844237,-2.145236,1.0,1.8767818,0.029515963,-1.0,0.35683072,2.251999
0.58,-2.5849748,1.7301573,-9.862973,-0.84904677,-0.5283177,-0.06618734,0.5981161,-0.59382,1.0,2.3557081,0.030771853,-1.0,0.35683072,1.8767818
0.6,-2.5523553,1.5099124,-7.750715,-0.83136475,-0.5557272,-0.054231074,0.596176,-2.1365502,1.0,1.927102,0.03201631,-1.0,0.35683072,2.3557081
0.62,-2.5241303,1.2633977,-12.988944,-0.8153503,-0.5789679,-0.042374548,0.60346735,0.60091466,1.0,2.7115645,0.03324557,-1.0,0.35683072,1.927102
0.64,-2.5015724,0.9917585,-11.813804,-0.8020836,-0.5972117,-0.029989975,0.6203551,-0.30661368,1.0,2.549497,0.03445587,-1.0,0.35683072,2.7115645
0.66,-2.484058,0.73792654,-19.47721,-0.7915013,-0.6111675,-0.017532004,0.623038,4.1253996,1.0,3.7907255,0.035643443,-1.0,0.35683072,2.549497
0.68,-2.4719198,0.45582205,-13.973076,-0.7840248,-0.62072957,-0.0048668026,0.639882,0.7078886,1.0,2.9325368,0.036804534,-1.0,0.35683072,3.7907255
0.7,-2.4653308,0.16078438,-6.6055417,-0.77991784,-0.62588197,0.008062399,0.66292757,-3.844572,1.0,1.7829995,0.037935372,-1.0,0.35683072,2.9325368
0.72,-2.463658,-0.041806992,-16.328054,-0.7788698,-0.6271857,0.020843634,0.62882125,2.0749474,1.0,3.2623982,0.039032202,-1.0,0.35683072,1.7829995
0.74,-2.467199,-0.3021998,-10.156669,-0.7810857,-0.6244238,0.03365155,0.6301819,-1.6526774,1.0,2.2340174,0.04009125,-1.0,0.35683072,3.2623982
0.76,-2.4753892,-0.5640789,-6.0214295,-0.7861736,-0.6180057,0.046154775,0.6335261,-4.0617647,1.0,1.5812755,0.041108765,-1.0,0.35683072,2.2340174
0.78,-2.4883525,-0.76520663,-11.587088,-0.79411876,-0.60776263,0.058462203,0.60232013,-0.55804145,1.0,2.3994656,0.042080972,-1.0,0.35683072,1.5812755
0.8,-2.5059786,-1.0156323,-8.893062,-0.8047073,-0.5936718,0.07055715,0.6038691,-1.9692279,0.93861586,2.015037,0.043004118,-1.0,0.35683072,2.3994656
0.82,-2.5283768,-1.2218133,-4.0285244,-0.81780154,-0.57550037,0.082576685,0.5834096,-4.5477433,0.8518041,1.2122821,0.043874435,-1.0,0.35683072,2.015037
0.84,-2.5545056,-1.3981223,-7.1409016,-0.8325578,-0.5539382,0.09400237,0.5507368,-2.4327652,0.7682346,1.637648,0.044688158,-1.0,0.35683072,1.2122821
0.86,-2.583569,-1.5421764,-0.67229456,-0.84830326,-0.5295107,0.104490094,0.5056075,-5.7317004,0.6766039,0.53799856,0.04544153,-1.0,0.35683072,1.637648
0.88,-2.6158276,-1.7155355,-4.1212597,-0.86494017,-0.5018749,0.114311345,0.48358235,-3.4092398,0.5911867,1.0694432,0.046130784,-1.0,0.35683072,0.53799856
0.9,-2.6514587,-1.8658528,3.6477468,-0.88226986,-0.47074404,0.1237059,0.45609257,-7.1842847,0.49671406,-0.05282409,0.046752155,-1.0,0.35683072,1.0694432
0.92,-2.6897173,-1.9841031,-4.007415,-0.8996298,-0.43665344,0.13241497,0.41912726,-2.6243768,0.40114766,1.0020254,0.04730188,-1.0,0.35683072,-0.05282409
0.94,-2.7303932,-2.0934622,-0.59498525,-0.91664207,-0.3997091,0.14048913,0.38594326,-3.950516,0.28749692,0.5173226,0.047776204,-1.0,0.35683072,1.0020254
0.96,-2.7726464,-2.1428933,4.30456,-0.9327079,-0.36063278,0.14766282,0.3305548,-5.9703045,0.16975051,-0.2426104,0.048171356,-1.0,0.35683072,0.5173226
